 서울특별시 강남구 도곡동,964,현대그린1,월세,84.93,1~10,53000,20,13,2006,논현로51길
 서울특별시 강남구 도곡동,964,현대그린1,월세,84.93,1~10,50000,25,10,2006,논현로51길
 서울특별시 강남구 도곡동,964,현대그린1,전세,84.93,21~31,59000,0,3,2006,논현로51길
 서울특별시 강남구 도곡동,961,현대아파트 1동~3동,월세,84.96,21~31,20000,90,11,1994,도곡로18길
 서울특별시 강남구 도곡동,961,현대아파트 1동~3동,월세,84.96,21~31,45000,30,12,1994,도곡로18길
 서울특별시 강남구 도곡동,961,현대아파트 1동~3동,월세,84.96,1~10,50000,30,14,1994,도곡로18길
 서울특별시 강남구 도곡동,961,현대아파트 1동~3동,전세,84.96,1~10,50000,0,1,1994,도곡로18길
 서울특별시 강남구 도곡동,961,현대아파트 1동~3동,전세,84.96,11~20,64350,0,6,1994,도곡로18길
 서울특별시 강남구 삼성동,45-5,그라나다,전세,45.23,1~10,25000,0,6,2002,선릉로112길
 서울특별시 강남구 삼성동,82-6,다우림하우스,전세,90,1~10,44000,0,4,2006,영동대로128길
 서울특별시 강남구 삼성동,103-22,래미안삼성1차,월세,113.52,1~10,72000,40,3,2006,영동대로114길
 서울특별시 강남구 삼성동,7-3,래미안삼성2차,전세,119.29,21~31,93000,0,10,2007,선릉로130길
 서울특별시 강남구 삼성동,17,롯데,전세,59.4,21~31,55000,0,9,2000,학동로
 서울특별시 강남구 삼성동,17,롯데,전세,91.77,11~20,75000,0,6,2000,학동로
 서울특별시 강남구 삼성동,17,롯데,전세,91.77,11~20,80000,0,4,2000,학동로
 서울특별시 강남구 삼성동,11,롯데캐슬프레미어,전세,121.93,21~31,120000,0,11,2007,선릉로126길
 서울특별시 강남구 삼성동,11,롯데캐슬프레미어,전세,121.93,11~20,125000,0,8,2007,선릉로126길
 서울특별시 강남구 삼성동,11,롯데캐슬프레미어,전세,121.93,21~31,110000,0,2,2007,선릉로126길
