시도,시군구,읍면동,리,행정구역코드,종말처리시설명,업소수(개)_총계,폐수발생량(㎥/일)_총계,폐수방류량(㎥/일)_총계,BOD발생부하량(kg/일)_총계,TN발생부하량(kg/일)_총계,TP발생부하량(kg/일)_총계,BOD배출부하량(kg/일)_총계,TN배출부하량(kg/일)_총계,TP배출부하량(kg/일)_총계,업소수(개)_종말처리장 연계,폐수발생량(㎥/일)_종말처리장 연계,폐수방류량(㎥/일)_종말처리장 연계,BOD발생부하량(kg/일)_종말처리장 연계,TN발생부하량(kg/일)_종말처리장 연계,TP발생부하량(kg/일)_종말처리장 연계,BOD배출부하량(kg/일)_종말처리장 연계,TN배출부하량(kg/일)_종말처리장 연계,TP배출부하량(kg/일)_종말처리장 연계,업소수(개)_직접 방류,폐수발생량(㎥/일)_직접 방류,폐수방류량(㎥/일)_직접 방류,BOD발생부하량(kg/일)_직접 방류,TN발생부하량(kg/일)_직접 방류,TP발생부하량(kg/일)_직접 방류,BOD배출부하량(kg/일)_직접 방류,TN배출부하량(kg/일)_직접 방류,TP배출부하량(kg/일)_직접 방류,업소수(개)__위탁 처리,폐수발생량(㎥/일)__위탁 처리,폐수방류량(㎥/일)_위탁 처리,BOD발생부하량(kg/일)_위탁 처리,TN발생부하량(kg/일)_위탁 처리,TP발생부하량(kg/일)_위탁 처리,BOD배출부하량(kg/일)_위탁 처리,TN배출부하량(kg/일)_위탁 처리,TP배출부하량(kg/일)_위탁 처리
전라북도,전주시완산구,효자동1가,,4511114000,전주하수종말처리장,9,135,135,10.59,4.66,0.81,3.75,2.77,0.42,9,135,135,10.59,4.66,0.81,3.75,2.77,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,전주시완산구,효자동1가,,4511114000,,3,10.6,10.6,0.82,0.11,0.02,0.18,0.04,0.01,0,0,0,0,0,0,0,0,0,2,10.6,10.6,0.81,0.11,0.02,0.18,0.04,0.01,1,0,0,0.01,0,0,0,0,0
전라북도,전주시완산구,효자동2가,,4511114100,전주하수종말처리장,2,52,52,4,1.56,0.24,0.86,0.28,0.03,2,52,52,4,1.56,0.24,0.86,0.28,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,전주시완산구,효자동2가,,4511114100,,8,69,69,5.31,2.9,0.49,1.97,1.59,0.22,0,0,0,0,0,0,0,0,0,6,69,69,5.31,2.9,0.49,1.97,1.59,0.22,2,0,0,0,0,0,0,0,0
전라북도,전주시완산구,효자동3가,,4511114200,전주하수종말처리장,4,41.2,41.2,3.3,1.16,0.15,2.2,0.5,0.05,4,41.2,41.2,3.3,1.16,0.15,2.2,0.5,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,전주시완산구,효자동3가,,4511114200,,12,200.3,184.5,15.57,7.31,1.73,3.75,2.59,0.45,0,0,0,0,0,0,0,0,0,8,199.5,184.5,15.36,7.3,1.73,3.75,2.59,0.45,4,1,0,0.21,0.01,0,0,0,0
전라북도,전주시완산구,대성동,,4511114300,전주하수종말처리장,3,"1,591.60","1,591.60",28.35,16.21,3.02,2.85,15.93,3.01,3,"1,591.60","1,591.60",28.35,16.21,3.02,2.85,15.93,3.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,전주시완산구,대성동,,4511114300,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
전라북도,전주시완산구,색장동,,4511114400,,3,54,54,4.16,1.82,0.35,0.3,0.03,0,0,0,0,0,0,0,0,0,0,3,54,54,4.16,1.82,0.35,0.3,0.03,0,0,0,0,0,0,0,0,0,0
전라북도,전주시완산구,상림동,,4511114500,전주하수종말처리장,2,103.9,48,16.31,3.12,1.04,0.72,0.29,0.12,2,103.9,48,16.31,3.12,1.04,0.72,0.29,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,전주시완산구,상림동,,4511114500,,3,67,67,5.16,3.01,0.55,1.33,0.16,0.01,0,0,0,0,0,0,0,0,0,3,67,67,5.16,3.01,0.55,1.33,0.16,0.01,0,0,0,0,0,0,0,0,0
전라북도,전주시완산구,서노송동,,4511114700,전주하수종말처리장,2,14,14,1.08,0.21,0.03,0.11,0.21,0.03,2,14,14,1.08,0.21,0.03,0.11,0.21,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,전주시완산구,서노송동,,4511114700,,2,1.4,0,0.14,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0.14,0.05,0,0,0,0
전라북도,전주시덕진구,진북동,,4511310200,전주하수종말처리장,3,52,52,4,0.36,0.05,1.18,0.35,0.05,3,52,52,4,0.36,0.05,1.18,0.35,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,전주시덕진구,인후동1가,,4511310300,전주하수종말처리장,21,237.2,237.2,18.26,2.5,0.44,5.76,1.11,0.16,21,237.2,237.2,18.26,2.5,0.44,5.76,1.11,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,전주시덕진구,인후동1가,,4511310300,,2,14.5,2,4.14,0.1,0.02,0.05,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0.15,0.01,0.01,0.05,0,0,1,12,0,3.99,0.09,0.01,0,0,0
전라북도,전주시덕진구,인후동2가,,4511310400,전주하수종말처리장,3,24.6,24.6,1.89,0.17,0.02,0.34,0.14,0.01,3,24.6,24.6,1.89,0.17,0.02,0.34,0.14,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,전주시덕진구,인후동2가,,4511310400,,1,0.1,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.01,0,0,0,0,0
전라북도,전주시덕진구,덕진동1가,,4511310500,전주하수종말처리장,6,125.7,125.7,10.3,0.67,0.17,3.96,0.53,0.08,6,125.7,125.7,10.3,0.67,0.17,3.96,0.53,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,전주시덕진구,덕진동1가,,4511310500,,4,10.4,0,1.06,0.07,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,1.06,0.07,0.01,0,0,0
전라북도,전주시덕진구,덕진동2가,,4511310600,전주하수종말처리장,4,41,41,3.16,0.41,0.05,1.2,0.26,0.03,4,41,41,3.16,0.41,0.05,1.2,0.26,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,전주시덕진구,덕진동2가,,4511310600,,1,6,0,0.61,0.13,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0.61,0.13,0.01,0,0,0
전라북도,전주시덕진구,금암동,,4511310700,전주하수종말처리장,19,434.7,421.7,37.67,8.19,0.74,8.29,2.47,0.26,19,434.7,421.7,37.67,8.19,0.74,8.29,2.47,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,전주시덕진구,금암동,,4511310700,,3,4.2,4,0.32,0.03,0,0.1,0,0,0,0,0,0,0,0,0,0,0,1,4,4,0.31,0.03,0,0.1,0,0,2,0,0,0.02,0,0,0,0,0
전라북도,전주시덕진구,팔복동1가,,4511310800,전주하수종말처리장,17,"1,856.80","1,856.80",676.12,39.16,11.58,24.54,32.25,1.93,17,"1,856.80","1,856.80",676.12,39.16,11.58,24.54,32.25,1.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,전주시덕진구,팔복동1가,,4511310800,,11,9.2,0,0.5,0.25,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,0.5,0.25,0.01,0,0,0
전라북도,전주시덕진구,팔복동2가,,4511310900,전주하수종말처리장,19,"33,975.10","25,896.10","28,201.89",175.01,193.45,567.5,123.74,14.29,19,"33,975.10","25,896.10","28,201.89",175.01,193.45,567.5,123.74,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,전주시덕진구,팔복동2가,,4511310900,,6,8.7,0,3.43,0.15,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,3.43,0.15,0.01,0,0,0
전라북도,전주시덕진구,팔복동3가,,4511311000,전주하수종말처리장,16,"22,823.70","16,795.70","31,435.79",315.36,136.9,179.58,91.7,59.7,16,"22,823.70","16,795.70","31,435.79",315.36,136.9,179.58,91.7,59.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,전주시덕진구,팔복동3가,,4511311000,,4,22.1,0,2.15,0.17,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,0,2.15,0.17,0.04,0,0,0
전라북도,전주시덕진구,산정동,,4511311100,전주하수종말처리장,4,105.2,105.2,8.6,0.74,0.09,1.91,0.52,0.07,4,105.2,105.2,8.6,0.74,0.09,1.91,0.52,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,전주시덕진구,금상동,,4511311200,,1,0.1,0,1.13,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.13,0.01,0,0,0,0
전라북도,전주시덕진구,우아동1가,,4511311300,전주하수종말처리장,2,32,32,2.46,0.22,0.03,0.39,0.13,0.03,2,32,32,2.46,0.22,0.03,0.39,0.13,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,전주시덕진구,우아동2가,,4511311400,전주하수종말처리장,3,28.1,28.1,2.16,0.2,0.03,1.01,0.19,0.03,3,28.1,28.1,2.16,0.2,0.03,1.01,0.19,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,전주시덕진구,우아동3가,,4511311500,전주하수종말처리장,10,78.6,78.6,6.05,0.55,0.07,1.44,0.37,0.04,10,78.6,78.6,6.05,0.55,0.07,1.44,0.37,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,전주시덕진구,호성동1가,,4511311600,전주하수종말처리장,10,236.7,236.7,18.22,1.55,0.21,2.62,1.29,0.04,10,236.7,236.7,18.22,1.55,0.21,2.62,1.29,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,전주시덕진구,호성동2가,,4511311700,전주하수종말처리장,6,133.1,133.1,10.25,2.33,0.42,2.46,0.76,0.07,6,133.1,133.1,10.25,2.33,0.42,2.46,0.76,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,전주시덕진구,전미동2가,,4511312000,,1,18,18,1.39,0.9,0.18,0.45,0.02,0,0,0,0,0,0,0,0,0,0,1,18,18,1.39,0.9,0.18,0.45,0.02,0,0,0,0,0,0,0,0,0,0
전라북도,전주시덕진구,송천동1가,,4511312100,전주하수종말처리장,6,86.4,86.4,6.65,1.55,0.28,1.27,0.53,0.02,6,86.4,86.4,6.65,1.55,0.28,1.27,0.53,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,전주시덕진구,송천동2가,,4511312200,전주하수종말처리장,18,218.5,218.5,23.29,3.22,0.55,5.21,1.24,0.13,18,218.5,218.5,23.29,3.22,0.55,5.21,1.24,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,전주시덕진구,송천동2가,,4511312200,,1,4,4,0.31,0.03,0,0.1,0,0,0,0,0,0,0,0,0,0,0,1,4,4,0.31,0.03,0,0.1,0,0,0,0,0,0,0,0,0,0,0
전라북도,전주시덕진구,반월동,,4511312300,전주하수종말처리장,7,141.8,141.8,10.92,2.18,0.41,1.83,0.81,0.02,7,141.8,141.8,10.92,2.18,0.41,1.83,0.81,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,전주시덕진구,반월동,,4511312300,,2,38,38,2.93,0.27,0.04,0.67,0.19,0.02,0,0,0,0,0,0,0,0,0,2,38,38,2.93,0.27,0.04,0.67,0.19,0.02,0,0,0,0,0,0,0,0,0
전라북도,전주시덕진구,화전동,,4511312400,전주하수종말처리장,1,21,21,1.62,0.15,0.02,0.08,0.15,0.02,1,21,21,1.62,0.15,0.02,0.08,0.15,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,전주시덕진구,용정동,,4511312500,전주하수종말처리장,1,16.6,16.6,1.28,0.12,0.01,0.09,0.03,0,1,16.6,16.6,1.28,0.12,0.01,0.09,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,전주시덕진구,성덕동,,4511312600,전주하수종말처리장,2,15,15,107.11,1.04,0.13,0.08,0.03,0.06,2,15,15,107.11,1.04,0.13,0.08,0.03,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,전주시덕진구,성덕동,,4511312600,,2,48.9,48.9,67.36,5.93,1.74,1.98,1.45,0.25,0,0,0,0,0,0,0,0,0,2,48.9,48.9,67.36,5.93,1.74,1.98,1.45,0.25,0,0,0,0,0,0,0,0,0
전라북도,전주시덕진구,원동,,4511312700,,1,16,16,150.66,1.54,0.24,0.32,0.96,0.13,0,0,0,0,0,0,0,0,0,1,16,16,150.66,1.54,0.24,0.32,0.96,0.13,0,0,0,0,0,0,0,0,0
전라북도,전주시덕진구,동산동,,4511312800,전주하수종말처리장,1,22,22,1.69,1.1,0.22,0.43,0.19,0,1,22,22,1.69,1.1,0.22,0.43,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,전주시덕진구,동산동,,4511312800,,1,45,45,3.47,0.9,0.09,0.9,0.09,0,0,0,0,0,0,0,0,0,0,1,45,45,3.47,0.9,0.09,0.9,0.09,0,0,0,0,0,0,0,0,0,0
전라북도,전주시덕진구,고랑동,,4511312900,전주하수종말처리장,8,134.4,134.4,10.34,1,0.13,1.84,0.56,0.07,8,134.4,134.4,10.34,1,0.13,1.84,0.56,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,전주시덕진구,여의동,,4511313000,전주하수종말처리장,17,370.4,370.4,79.51,3.1,0.37,4.26,2.36,0.24,17,370.4,370.4,79.51,3.1,0.37,4.26,2.36,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,전주시덕진구,여의동,,4511313000,,16,319.5,7,17.34,4.76,0.47,0.07,0.02,0,0,0,0,0,0,0,0,0,0,2,7,7,0.54,0.05,0.01,0.07,0.02,0,14,312,0,16.8,4.71,0.46,0,0,0
전라북도,전주시덕진구,만성동,,4511313100,전주하수종말처리장,2,43.1,43.1,3.32,1.63,0.32,0.51,0.22,0,2,43.1,43.1,3.32,1.63,0.32,0.51,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,전주시덕진구,장동,,4511313200,전주하수종말처리장,6,79.5,79.5,6.12,0.75,0.17,0.69,0.22,0,6,79.5,79.5,6.12,0.75,0.17,0.69,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,전주시덕진구,장동,,4511313200,,2,4.3,0,1.25,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1.25,0.03,0,0,0,0
전라북도,전주시덕진구,팔복동4가,,4511313300,전주하수종말처리장,8,"4,348.90","4,348.90","3,482.85",506.49,78.98,98.73,53.77,4.2,8,"4,348.90","4,348.90","3,482.85",506.49,78.98,98.73,53.77,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,전주시덕진구,팔복동4가,,4511313300,,5,56.4,0,0.9,0.63,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,56,0,0.9,0.63,0.13,0,0,0
전라북도,군산시,해망동,,4513010100,군산하수종말처리장,1,0.7,0.7,0.05,0.03,0,0.01,0.01,0,1,0.7,0.7,0.05,0.03,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,군산시,금동,,4513010300,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
전라북도,군산시,문화동,,4513011000,군산하수종말처리장,5,37,37,2.85,1.77,0.17,0.37,0.68,0.02,5,37,37,2.85,1.77,0.17,0.37,0.68,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,군산시,문화동,,4513011000,,1,0.1,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.01,0,0,0,0,0
전라북도,군산시,중앙로1가,,4513011800,군산하수종말처리장,1,1,1,0.08,0.05,0,0.01,0.01,0,1,1,1,0.08,0.05,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,군산시,장미동,,4513012000,군산하수종말처리장,5,9.5,4.5,0.73,0.45,0.04,0.05,0.09,0.01,5,9.5,4.5,0.73,0.45,0.04,0.05,0.09,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,군산시,장미동,,4513012000,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
전라북도,군산시,중앙로2가,,4513012100,군산하수종말처리장,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,군산시,대명동,,4513012700,군산하수종말처리장,1,8,8,0.62,0.48,0.06,0.62,0.06,0.01,1,8,8,0.62,0.48,0.06,0.62,0.06,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,군산시,중동,,4513013000,군산하수종말처리장,1,1.6,1.6,0.12,0.08,0.01,0.02,0.03,0,1,1.6,1.6,0.12,0.08,0.01,0.02,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,군산시,금암동,,4513013100,,1,0.4,0,0.46,0.15,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.46,0.15,0.01,0,0,0
전라북도,군산시,동흥남동,,4513013200,군산하수종말처리장,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,군산시,서흥남동,,4513013300,군산하수종말처리장,4,13.7,13.7,1.05,0.66,0.06,0.14,0.23,0.02,4,13.7,13.7,1.05,0.66,0.06,0.14,0.23,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,군산시,조촌동,,4513013400,군산하수종말처리장,17,"16,368.80","13,356.80","13,485.40",184.35,21.48,599.54,113.94,13.39,17,"16,368.80","13,356.80","13,485.40",184.35,21.48,599.54,113.94,13.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,군산시,조촌동,,4513013400,,3,68.3,0,87.22,12.79,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,68,0,87.22,12.79,0.13,0,0,0
전라북도,군산시,경장동,,4513013500,군산하수종말처리장,8,34.5,34.5,2.66,1.65,0.16,0.35,0.37,0.05,8,34.5,34.5,2.66,1.65,0.16,0.35,0.37,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,군산시,경장동,,4513013500,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
전라북도,군산시,경암동,,4513013600,군산하수종말처리장,7,74,74,5.7,3.54,0.34,0.74,0.75,0.08,7,74,74,5.7,3.54,0.34,0.74,0.75,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,군산시,경암동,,4513013600,,1,401,380,2.41,8.02,0.8,2.2,1.53,0.07,0,0,0,0,0,0,0,0,0,1,401,380,2.41,8.02,0.8,2.2,1.53,0.07,0,0,0,0,0,0,0,0,0
전라북도,군산시,구암동,,4513013700,군산하수종말처리장,6,29,29,2.23,1.39,0.13,0.29,0.2,0.09,6,29,29,2.23,1.39,0.13,0.29,0.2,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,군산시,내흥동,,4513013800,,4,30,27,2.1,1.98,0.16,2.07,0.42,0.02,0,0,0,0,0,0,0,0,0,2,27,27,2.08,1.29,0.12,2.07,0.42,0.02,2,3,0,0.02,0.68,0.03,0,0,0
전라북도,군산시,개정동,,4513013900,군산하수종말처리장,1,30,15,2.31,1.44,0.14,0.15,0.06,0.03,1,30,15,2.31,1.44,0.14,0.15,0.06,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,군산시,사정동,,4513014000,군산하수종말처리장,1,8,8,0.62,0.38,0.04,0.08,0.16,0,1,8,8,0.62,0.38,0.04,0.08,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,군산시,수송동,,4513014100,군산하수종말처리장,5,43,38,3.31,2.06,0.2,0.38,0.64,0.07,5,43,38,3.31,2.06,0.2,0.38,0.64,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,군산시,미장동,,4513014200,군산하수종말처리장,2,12.8,12.8,0.99,0.61,0.06,0.13,0.27,0.01,2,12.8,12.8,0.99,0.61,0.06,0.13,0.27,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,군산시,지곡동,,4513014300,군산하수종말처리장,2,8,8,0.62,0.38,0.04,0.08,0.11,0.02,2,8,8,0.62,0.38,0.04,0.08,0.11,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,군산시,지곡동,,4513014300,,2,7.4,2.4,0.69,0.22,0.02,0.18,0.01,0,0,0,0,0,0,0,0,0,0,1,2.4,2.4,0.18,0.11,0.01,0.18,0.01,0,1,5,0,0.51,0.11,0.01,0,0,0
전라북도,군산시,나운동,,4513014400,군산하수종말처리장,15,111.4,111.4,8.58,5.34,0.51,1.11,1.75,0.26,15,111.4,111.4,8.58,5.34,0.51,1.11,1.75,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,군산시,나운동,,4513014400,,1,0.1,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.01,0,0,0,0,0
전라북도,군산시,미룡동,,4513014500,군산하수종말처리장,4,26.6,26.6,2.05,0.57,0.06,1.85,0.4,0.04,4,26.6,26.6,2.05,0.57,0.06,1.85,0.4,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,군산시,미룡동,,4513014500,,2,7.5,4.5,1.21,0.25,0.02,0.05,0.05,0.02,0,0,0,0,0,0,0,0,0,1,4.5,4.5,0.35,0.22,0.02,0.05,0.05,0.02,1,3,0,0.87,0.03,0,0,0,0
전라북도,군산시,소룡동,,4513014600,군산군장폐수종말처리장,11,"8,104.90","8,104.90","7,465.25",301.46,116.32,521.39,148.77,49.32,11,"8,104.90","8,104.90","7,465.25",301.46,116.32,521.39,148.77,49.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,군산시,소룡동,,4513014600,군산하수종말처리장,40,"35,103.60","28,896.50","56,956.51","9,660.08","2,226.73","1,040.24","1,277.93",28.13,40,"35,103.60","28,896.50","56,956.51","9,660.08","2,226.73","1,040.24","1,277.93",28.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,군산시,소룡동,,4513014600,,20,375.7,190,139.78,13.3,9.79,1.14,0.04,0.46,0,0,0,0,0,0,0,0,0,1,190,190,1.14,0.1,2.29,1.14,0.04,0.46,19,186,0,138.64,13.2,7.5,0,0,0
전라북도,군산시,오식도동,,4513014700,군산군장폐수종말처리장,13,"2,309.90","2,307.90","1,145.29",53.24,17.14,210.35,31.61,0.54,13,"2,309.90","2,307.90","1,145.29",53.24,17.14,210.35,31.61,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,군산시,오식도동,,4513014700,,25,126.5,0,23.87,2.53,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,127,0,23.87,2.53,0.59,0,0,0
전라북도,군산시,비응도동,,4513014800,군산군장폐수종말처리장,7,895.3,845.3,203.95,15.28,1.96,44.43,8.7,1.23,7,895.3,845.3,203.95,15.28,1.96,44.43,8.7,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,군산시,비응도동,,4513014800,,4,17.7,0,3,0.03,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,0,3,0.03,0.17,0,0,0
전라북도,군산시,신관동,,4513014900,,2,0.3,0,0.5,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5,0.04,0,0,0,0
전라북도,군산시,개사동,,4513015000,군산하수종말처리장,1,1,1,0.08,0.05,0,0.01,0.02,0,1,1,1,0.08,0.05,0,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,군산시,산북동,,4513015100,군산하수종말처리장,18,130,124,11.41,6.71,0.75,2.73,1.85,0.22,18,130,124,11.41,6.71,0.75,2.73,1.85,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,군산시,산북동,,4513015100,,2,4,4,0.31,0.19,0.02,0.31,0.04,0.01,0,0,0,0,0,0,0,0,0,1,4,4,0.31,0.19,0.02,0.31,0.04,0.01,1,0,0,0,0,0,0,0,0
전라북도,군산시,내초동,,4513015200,군산하수종말처리장,5,25.5,24,3.04,1.61,0.27,1.75,0.61,0.1,5,25.5,24,3.04,1.61,0.27,1.75,0.61,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,군산시,내초동,,4513015200,,5,17.5,14,1.58,0.75,0.07,1.07,0.3,0.03,0,0,0,0,0,0,0,0,0,2,14,14,1.08,0.59,0.06,1.07,0.3,0.03,3,4,0,0.5,0.17,0.02,0,0,0
전라북도,군산시,옥구읍,옥정리,4513025021,,3,13,12,2.08,0.96,0.09,0.92,0.22,0.02,0,0,0,0,0,0,0,0,0,2,12,12,0.92,0.57,0.06,0.92,0.22,0.02,1,1,0,1.15,0.39,0.03,0,0,0
전라북도,군산시,옥구읍,상평리,4513025022,군산하수종말처리장,1,44,44,73.35,0.48,0.09,0.15,0.32,0.04,1,44,44,73.35,0.48,0.09,0.15,0.32,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,군산시,옥구읍,상평리,4513025022,,3,11.9,0,3.72,0.14,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,3.72,0.14,0.01,0,0,0
전라북도,군산시,옥구읍,이곡리,4513025023,,1,13,3,0.22,0.13,0,0.05,0.03,0,0,0,0,0,0,0,0,0,0,1,13,3,0.22,0.13,0,0.05,0.03,0,0,0,0,0,0,0,0,0,0
