시도,시군구,읍면동,리,하수처리시설명,하수처리_시설코드,분뇨처리시설명,분뇨처리_시설코드,지정내역,가정용 물사용량(m3/일) 합계,시가_하수처리지역(분류식),시가_하수처리지역(합류식),시가_하수미처리지역(오수),시가_하수미처리지역(정화조),시가_하수미처리지역(수거식),비시가_하수처리지역(분류식),비시가_하수처리지역(합류식),비시가_하수미처리지역(오수),비시가_하수미처리지역(정화조),비시가_하수미처리지역(수거식),영업용 물사용량(m3/일) 합계,시가_하수처리지역,시가_하수미처리지역,비시가_하수처리지역,비시가_하수미처리지역
경기도,수원시팔달구,고등동,,수원하수종말1처리장,415900W01,수원위생처리장,411130F01,일반지역,2972.96,0,2972.96,0,0,0,0,0,0,0,0,929.93,929.93,0,0,0
경기도,수원시팔달구,화서동,,수원하수종말1처리장,415900W01,수원위생처리장,411130F01,일반지역,11027.87,3584.06,7443.81,0,0,0,0,0,0,0,0,2134.99,2132.39,2.6,0,0
경기도,수원시팔달구,지동,,수원하수종말1처리장,415900W01,수원위생처리장,411130F01,일반지역,3439.15,0,3439.15,0,0,0,0,0,0,0,0,932.83,932.83,0,0,0
경기도,수원시팔달구,우만동,,수원하수종말1처리장,415900W01,수원위생처리장,411130F01,일반지역,8736.98,0,8385.42,89.46,0,0,0,259.34,2.77,0,0,5186.28,5030.69,0,155.59,0
경기도,수원시팔달구,인계동,,수원하수종말1처리장,415900W01,수원위생처리장,411130F01,일반지역,8170.29,228.77,7941.52,0,0,0,0,0,0,0,0,11165.25,11160.28,4.97,0,0
경기도,수원시영통구,매탄동,,수원하수종말1처리장,415900W01,수원위생처리장,411130F01,일반지역,20811.57,15234.07,5577.5,0,0,0,0,0,0,0,0,4728.65,4708.94,19.71,0,0
경기도,수원시영통구,원천동,,수원하수종말1처리장,415900W01,수원위생처리장,411130F01,일반지역,3791.27,1016.06,2775.21,0,0,0,0,0,0,0,0,3924.7,3876.99,47.7,0,0
경기도,수원시영통구,이의동,,수원하수종말1처리장,415900W01,수원위생처리장,411130F01,일반지역,1748.84,470.44,1278.4,0,0,0,0,0,0,0,0,1670.41,1641.63,28.78,0,0
경기도,수원시영통구,하동,,수원하수종말1처리장,415900W01,수원위생처리장,411130F01,일반지역,1875.57,624.56,1251,0,0,0,0,0,0,0,0,222.54,214.82,7.72,0,0
경기도,수원시영통구,영통동,,수원하수종말1처리장,415900W01,수원위생처리장,411130F01,일반지역,18186.49,18186.49,0,0,0,0,0,0,0,0,0,6393.17,6393.17,0,0,0
경기도,수원시영통구,신동,,수원하수종말1처리장,415900W01,수원위생처리장,411130F01,일반지역,220.12,45.18,54.99,1.09,0,0,53.03,64.56,1.27,0,0,918.76,422.63,0,496.13,0
경기도,수원시영통구,망포동,,수원하수종말1처리장,415900W01,수원위생처리장,411130F01,일반지역,8136.43,1663.2,2032.8,46.76,0,0,1952.45,2386.33,54.9,0,0,1494.53,684.99,2.5,804.11,2.93
경기도,성남시수정구,신흥동,,성남하수종말처리장,411310W01,성남위생처리장,411310F01,일반지역,14419.29,0,14130.82,0,0,0,0,288.47,0,0,0,4627.23,4534.69,0,92.54,0
경기도,성남시수정구,태평동,,성남하수종말처리장,411310W01,성남위생처리장,411310F01,일반지역,16710.97,0,15708.37,0,0,0,0,1002.6,0,0,0,4388.36,4125.06,0,263.3,0
경기도,성남시수정구,수진동,,성남하수종말처리장,411310W01,성남위생처리장,411310F01,일반지역,8833.34,0,7420.04,0,0,0,0,1413.3,0,0,0,3057.04,2567.91,0,489.13,0
경기도,성남시수정구,단대동,,성남하수종말처리장,411310W01,성남위생처리장,411310F01,일반지역,3112.15,0,2801.03,0,0,0,0,311.12,0,0,0,778,700.2,0,77.8,0
경기도,성남시수정구,산성동,,성남하수종말처리장,411310W01,성남위생처리장,411310F01,일반지역,3808.51,0,2703.94,0,0,0,0,1104.57,0,0,0,934.57,663.54,0,271.03,0
경기도,성남시수정구,양지동,,성남하수종말처리장,411310W01,성남위생처리장,411310F01,일반지역,2616.32,0,1752.87,0,0,0,0,863.45,0,0,0,887.45,594.59,0,292.86,0
경기도,성남시수정구,복정동,,성남하수종말처리장,411310W01,성남위생처리장,411310F01,일반지역,3587.55,0,1144.09,228.62,134.13,0,0,1580.07,315.57,185.07,0,2565.51,1033.96,43.55,1427.86,60.14
경기도,성남시수정구,창곡동,,성남하수종말처리장,411310W01,성남위생처리장,411310F01,일반지역,150.02,0,118.47,0,0,0,0,31.55,0,0,0,94.86575342,26.47860092,48.46636894,7.038347082,12.88243648
경기도,성남시수정구,신촌동,,성남하수종말처리장,411310W01,성남위생처리장,411310F01,일반지역,769.99,0,500.49,0,0,0,0,269.5,0,0,0,46.26,29.55,0.52,15.91,0.28
경기도,성남시수정구,오야동,,성남하수종말처리장,411310W01,성남위생처리장,411310F01,일반지역,185.18,0,91.08,9.08,11.01,0,0,60.81,6.05,7.15,0,45.9,27.06,0.48,18.04,0.32
경기도,성남시수정구,심곡동,,성남하수종말처리장,411310W01,성남위생처리장,411310F01,일반지역,416.25,0,128.97,0,0,0,0,287.28,0,0,0,1027.75,316.11,2.49,703.6,5.55
경기도,성남시수정구,고등동,,성남하수종말처리장,411310W01,성남위생처리장,411310F01,일반지역,753.98,0,281.73,55.05,123.14,0,0,180.32,35.19,78.56,0,304.92,159.33,26.68,101.86,17.05
경기도,성남시수정구,상적동,,성남하수종말처리장,411310W01,성남위생처리장,411310F01,일반지역,174.04,0,68.06,6.51,3.87,0,0,83.42,7.82,4.36,0,325.36,139.72,6.69,170.77,8.18
경기도,성남시수정구,둔전동,,,,성남위생처리장,411310F01,일반지역,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도,성남시수정구,시흥동,,성남하수종말처리장,411310W01,성남위생처리장,411310F01,일반지역,874.21,0,15.66,0.59,1.18,0,0,771.74,28.97,56.07,0,689.15,12.33,1.45,604.31,71.06
경기도,성남시수정구,금토동,,성남하수종말처리장,411310W01,성남위생처리장,411310F01,일반지역,323.82,0,32.13,12.79,10.23,0,0,157.22,62.83,48.62,0,897.32,150.63,1.91,735.44,9.34
경기도,성남시수정구,사송동,,성남하수종말처리장,411310W01,성남위생처리장,411310F01,일반지역,167.65,0,5.99,1.5,2.49,0,0,93.31,22.7,41.66,0,224.96,12.68,0.82,198.61,12.85
경기도,성남시중원구,성남동,,성남하수종말처리장,411310W01,성남위생처리장,411310F01,일반지역,8162.58,0,5713.81,0,0,0,0,2448.77,0,0,0,6065.48,4245.84,0,1819.64,0
경기도,성남시중원구,금광동,,성남하수종말처리장,411310W01,성남위생처리장,411310F01,일반지역,11994.94,0,11035.33,0,0,0,0,959.61,0,0,0,3156.46,2903.94,0,252.52,0
경기도,성남시중원구,은행동,,성남하수종말처리장,411310W01,성남위생처리장,411310F01,일반지역,9360.69,0,8237.35,0,0,0,0,1123.34,0,0,0,1042.47,917.37,0,125.1,0
경기도,성남시중원구,상대원동,,성남하수종말처리장,411310W01,성남위생처리장,411310F01,일반지역,14414.46,0,13405.42,0,0,0,0,1009.04,0,0,0,11017.56,10246.33,0,771.23,0
경기도,성남시중원구,여수동,,성남하수종말처리장,411310W01,성남위생처리장,411310F01,일반지역,199.73,0,36.11,0,0,0,0,163.62,0,0,0,385.82,68.81,0.64,313.45,2.92
경기도,성남시중원구,도촌동,,성남하수종말처리장,411310W01,성남위생처리장,411310F01,일반지역,3414.05,0,2104.48,0,286.55,101.27,0,778.27,0,105.94,37.54,368.77,269.2,0,99.57,0
경기도,성남시중원구,갈현동,,성남하수종말처리장,411310W01,성남위생처리장,411310F01,일반지역,106.82,0,4.67,0,3.79,0,0,51.95,0,46.41,0,62.81,4.69,0.33,53.96,3.83
경기도,성남시중원구,하대원동,,성남하수종말처리장,411310W01,성남위생처리장,411310F01,일반지역,5117.56,0,3224.7,0,197.31,211.49,0,1317.02,0,80.73,86.31,1498.71,1064.08,0,434.63,0
경기도,성남시중원구,중앙동,,성남하수종말처리장,411310W01,성남위생처리장,411310F01,일반지역,4567.73,0,4248.05,0,0,0,0,319.68,0,0,0,1893.14,1760.62,0,132.52,0
경기도,성남시분당구,분당동,,성남하수종말처리장,411310W01,성남위생처리장,411310F01,일반지역,7189.13,6685.78,0,0,0,0,503.35,0,0,0,0,8593.84,7987.62,4.65,601.22,0.35
경기도,성남시분당구,수내동,,성남하수종말처리장,411310W01,성남위생처리장,411310F01,일반지역,11763.43,10704.77,0,0,0,0,1058.66,0,0,0,0,5354.87,4872.93,0,481.94,0
경기도,성남시분당구,정자동,,성남하수종말처리장,411310W01,성남위생처리장,411310F01,일반지역,21751.72,17836.32,0,0,0,0,3915.4,0,0,0,0,9361.11,7676.11,0,1685,0
경기도,성남시분당구,율동,,성남하수종말처리장,411310W01,성남위생처리장,411310F01,일반지역,260.09,0,0,0,0,0,251.76,0,0,8.03,0.3,1536.36,0,0,1530.36,6
경기도,성남시분당구,서현동,,성남하수종말처리장,411310W01,성남위생처리장,411310F01,일반지역,13588.32,11414.19,0,0,0,0,2174.13,0,0,0,0,8416.61,7068.27,1.68,1346.34,0.32
경기도,성남시분당구,이매동,,성남하수종말처리장,411310W01,성남위생처리장,411310F01,일반지역,10791.69,6367.19,0,0,0,0,4424.5,0,0,0,0,2076.85,1225.34,0,851.5100004,0
경기도,성남시분당구,야탑동,,성남하수종말처리장,411310W01,성남위생처리장,411310F01,일반지역,17761.96,14387.08,0,0,0,0,3374.88,0,0,0,0,9638.94,7786.536658,21.00334615,1826.473285,4.926710943
경기도,성남시분당구,판교동,,판교수질복원센터,411350W02,성남위생처리장,411310F01,일반지역,4563.24,3703.6,0,0,403.23,0,411.44,0,0,44.97,0,775.19,697.67,0,77.52,0
경기도,성남시분당구,삼평동,,판교수질복원센터,411350W02,성남위생처리장,411310F01,일반지역,5045.14,3826.5,0,0,197.51,12.14,956.58,0,0,49.37,3.04,2723.21,2178.57,0,544.64,0
경기도,성남시분당구,백현동,,판교수질복원센터,411350W02,성남위생처리장,411310F01,일반지역,3078.93,1641.96,0,9.67,50.47,22.14,1290.29,0,7.61,39.52,17.27,1386.07,760.52,15.68,597.55,12.32
경기도,성남시분당구,금곡동,,성남하수종말처리장,411310W01,성남위생처리장,411310F01,일반지역,7073.75,3777.6,0,9.52,32.77,0,3217.95,0,8.15,27.76,0,3441.06,1831.98,26.19,1560.58,22.31
경기도,성남시분당구,궁내동,,성남하수종말처리장,411310W01,성남위생처리장,411310F01,일반지역,495.51,0,0,0,0,0,452.56,0,33.88,9.07,0,347.77,0,0,319.77,28
경기도,성남시분당구,동원동,,성남하수종말처리장,411310W01,성남위생처리장,411310F01,일반지역,222.65,0,0,0,0,0,220.87,0,0.41,1.37,0,233.44,0,0,119.44,114
경기도,성남시분당구,구미동,,성남하수종말처리장,411310W01,성남위생처리장,411310F01,일반지역,10034.63,9131.47,0,0,0,0,903.16,0,0,0,0,6646.35,6046.36,1.82,597.99,0.18
경기도,성남시분당구,운중동,,판교수질복원센터,411350W02,성남위생처리장,411310F01,일반지역,4581.55,2304.07,0,0,528.1,8.48,1412.07,0,0,323.79,5.04,762.58,469.7,3.1,287.88,1.9
경기도,성남시분당구,대장동,,성남하수종말처리장,411310W01,성남위생처리장,411310F01,일반지역,237.51,0,0,0,0,0,0,84.95,131.72,20.84,0,68.91,0,0,12.91,56
경기도,성남시분당구,석운동,,성남하수종말처리장,411310W01,성남위생처리장,411310F01,일반지역,99.56,0,0,0,0,0,0,98.77,0,0.79,0,288.73,0,0,275.73,13
경기도,성남시분당구,하산운동,,성남하수종말처리장,411310W01,성남위생처리장,411310F01,일반지역,5.62,0,0,0,0,0,0,0,0,5.39,0.23,178.76,0,0,171.76,7
경기도,의정부시,의정부동,,의정부하수종말처리장,411500W02,의정부위생처리장,411500F01,일반지역,12339.04,2869.9,6384.72,0,2097.23,0,249.47,555.24,0,182.48,0,13184.54,9871.72,2258.06,858.41,196.35
경기도,의정부시,호원동,,의정부하수종말처리장,411500W02,의정부위생처리장,411500F01,일반지역,14956.4,4302.39,5879.58,100.86,934.57,0,1434.13,1959.93,33.65,311.29,0,3298.49863,1730.402737,743.4712359,576.8009121,247.8237454
경기도,의정부시,장암동,,의정부하수종말처리장,411500W02,의정부위생처리장,411500F01,일반지역,3849.41,0,1688.77,1.19,3.77,0,0,2149.53,1.39,4.76,0,963.9095891,354.0704956,70.05105936,450.6359352,89.15209898
경기도,의정부시,장암동,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,621.07,273.27,0,0,0,0,347.8,0,0,0,0,0,0,0,0,0
경기도,의정부시,신곡동,,의정부하수종말처리장,411500W02,의정부위생처리장,411500F01,일반지역,19965.92,4955.89,11563.54,49.46,801.56,0,740.46,1728.03,7.48,119.5,0,2876.583562,1720.077777,782.5483413,257.0257232,116.9317207
경기도,의정부시,용현동,,의정부하수종말처리장,411500W02,의정부위생처리장,411500F01,일반지역,6911.86,1031.26,4672.87,55.58,530.09,0,102.04,461.95,5.5,52.57,0,1792.150685,1205.808377,425.048821,119.2529294,42.04055777
경기도,의정부시,민락동,,의정부하수종말처리장,411500W02,의정부위생처리장,411500F01,일반지역,7716.41,6380.66,0,4.81,250.62,0,1038.75,0,1.23,40.34,0,975.3397261,656.7222766,182.0648771,106.9104625,29.64210994
경기도,의정부시,낙양동,,의정부하수종말처리장,411500W02,의정부위생처리장,411500F01,일반지역,316.74,0,301.01,0,0,0,0,15.73,0,0,0,44.23,33.89,8.13,1.78,0.43
경기도,의정부시,자일동,,의정부하수종말처리장,411500W02,의정부위생처리장,411500F01,일반지역,74.32,0,0,0.21,4.35,0,0,0.83,4.14,64.79,0,104.78,5.61,0.68,87.87,10.62
경기도,의정부시,금오동,,의정부하수종말처리장,411500W02,의정부위생처리장,411500F01,일반지역,6385.31,1861.4,3145.24,0,484.78,0,303.06,512.11,0,78.72,0,3121.780822,2377.508686,307.2198103,387.0356796,50.0166461
경기도,의정부시,가능동,,의정부하수종말처리장,411500W02,의정부위생처리장,411500F01,일반지역,11665.67,1341.78,7601.41,11,1428.18,0,165.86,939.35,1.43,176.66,0,4235.38,3006.7,762.79,371.61,94.28
경기도,의정부시,녹양동,,의정부하수종말처리장,411500W02,의정부위생처리장,411500F01,일반지역,4623.74,1032.56,1662.22,26.58,52.96,0,688.44,1108.02,17.85,35.11,0,860.9452054,333.2872188,183.2863563,222.1850272,122.186603
경기도,의정부시,고산동,,의정부하수종말처리장,411500W02,의정부위생처리장,411500F01,일반지역,319.97,0,4.71,17.62,33.8,11.06,0,17.62,66.37,127,41.79,606.35,119.35,7.98,448.99,30.03
경기도,의정부시,산곡동,,의정부하수종말처리장,411500W02,의정부위생처리장,411500F01,일반지역,178.22,0,6.28,11.71,44.76,17.36,0,7.74,14.43,54.6,21.34,38.19,5.86,11.32,7.17,13.84
경기도,안양시만안구,안양동,,박달하수종말처리장,411710W03,안양정화조처리장,411710F02,일반지역,9831.55,1336.98,7019.77,0,0,0,236.07,1238.73,0,0,0,3581.193103,3044.014138,0,537.1789649,0
경기도,안양시만안구,안양동,,박달하수종말처리장(확장),411710W05,안양정화조처리장,411710F02,일반지역,9707.55,1320.12,6931.23,0,0,0,233.09,1223.11,0,0,0,3581.193103,3044.014138,0,537.1789649,0
경기도,안양시만안구,안양동,,석수하수종말처리장,411710W04,안양만안분뇨처리장,411710F01,일반지역,15009.53,2041.37,10716.81,0,0,0,360.19,1891.16,0,0,0,7162.386205,6088.026774,0,1074.359431,0
경기도,안양시만안구,석수동,,박달하수종말처리장,411710W03,안양정화조처리장,411710F02,일반지역,5315.58,1741.41,1607.45,0,0,0,1022.58,944.14,0,0,0,734.781452,462.9145169,0,271.8669351,0
경기도,안양시만안구,석수동,,박달하수종말처리장(확장),411710W05,안양정화조처리장,411710F02,일반지역,4374.03,1432.95,1322.72,0,0,0,841.45,776.91,0,0,0,734.781452,462.9145169,0,271.8669351,0
경기도,안양시만안구,석수동,,석수하수종말처리장,411710W04,안양만안분뇨처리장,411710F01,일반지역,8747.85,2866.14,2645,0,0,0,1683.14,1553.57,0,0,0,1469.562904,925.8227276,0,543.7401764,0
경기도,안양시만안구,박달동,,박달하수종말처리장,411710W03,안양정화조처리장,411710F02,일반지역,2668.19,123.42,1931,0,0,0,36.87,576.9,0,0,0,876.05063,674.5604852,0,201.4901448,0
경기도,안양시만안구,박달동,,박달하수종말처리장(확장),411710W05,안양정화조처리장,411710F02,일반지역,2641.98,122.21,1912,0,0,0,36.51,571.26,0,0,0,876.05063,674.5604852,0,201.4901448,0
경기도,안양시만안구,박달동,,석수하수종말처리장,411710W04,안양만안분뇨처리장,411710F01,일반지역,5283.71,244.17,3824,0,0,0,73.02,1142.52,0,0,0,1752.10126,1349.11327,0,402.9879898,0
경기도,안양시동안구,비산동,,박달하수종말처리장,411710W03,안양정화조처리장,411710F02,일반지역,5126.63,2768.78,1845,0,0,0,307.67,205.18,0,0,0,1330.287274,1197.257546,0,133.0297275,0
경기도,안양시동안구,비산동,,박달하수종말처리장(확장),411710W05,안양정화조처리장,411710F02,일반지역,7001.75,3781.36,2520,0,0,0,420.18,280.21,0,0,0,1330.287274,1197.257546,0,133.0297275,0
경기도,안양시동안구,비산동,,석수하수종말처리장,411710W04,안양만안분뇨처리장,411710F01,일반지역,9895.45,5343.81,3562,0,0,0,593.82,395.82,0,0,0,2660.574548,2394.515093,0,266.0594551,0
경기도,안양시동안구,관양동,,박달하수종말처리장,411710W03,안양정화조처리장,411710F02,일반지역,6305.29,3054.91,2935,0,0,0,160.77,154.61,0,0,0,2639.89454,2507.894813,0,131.9997271,0
경기도,안양시동안구,관양동,,박달하수종말처리장(확장),411710W05,안양정화조처리장,411710F02,일반지역,4462.32,2162.12,2077,0,0,0,113.78,109.42,0,0,0,2639.89454,2507.894813,0,131.9997271,0
경기도,안양시동안구,관양동,,석수하수종말처리장,411710W04,안양만안분뇨처리장,411710F01,일반지역,8924.43,4324.23,4154,0,0,0,227.57,218.63,0,0,0,5279.78908,5015.799126,0,263.9899541,0
경기도,안양시동안구,평촌동,,박달하수종말처리장,411710W03,안양정화조처리장,411710F02,일반지역,3154.69,2570.94,489,0,0,0,79.67,15.08,0,0,0,752.63,730.05,0,22.58,0
경기도,안양시동안구,평촌동,,박달하수종말처리장(확장),411710W05,안양정화조처리장,411710F02,일반지역,4746.5,3867.96,736,0,0,0,119.86,22.68,0,0,0,752.63,730.05,0,22.58,0
경기도,안양시동안구,평촌동,,석수하수종말처리장,411710W04,안양만안분뇨처리장,411710F01,일반지역,4965.36,4046.55,770,0,0,0,125.08,23.73,0,0,0,1505.25,1460.09,0,45.16,0
경기도,안양시동안구,호계동,,박달하수종말처리장,411710W03,안양정화조처리장,411710F02,일반지역,5887.14,2708.06,2708,0,0,0,235.54,235.54,0,0,0,2908.733905,2676.029992,0,232.7039129,0
경기도,안양시동안구,호계동,,박달하수종말처리장(확장),411710W05,안양정화조처리장,411710F02,일반지역,7996.74,3678.8,3678,0,0,0,319.97,319.97,0,0,0,2908.733905,2676.029992,0,232.7039129,0
경기도,안양시동안구,호계동,,석수하수종말처리장,411710W04,안양만안분뇨처리장,411710F01,일반지역,11885.06,5467.4,5467,0,0,0,475.33,475.33,0,0,0,5817.46781,5352.069185,0,465.3986251,0
경기도,부천시원미구,원미동,,굴포천하수종말처리장,411990W01,부천시하수정화사업소,411990F01,일반지역,11101.76,0,9421.46,23.05,991.25,0,0,601.26,1.58,63.16,0,1858.421917,1213.459724,533.4535441,77.4579795,34.05066953
경기도,부천시원미구,심곡동,,굴포천하수종말처리장,411990W01,부천시하수정화사업소,411990F01,일반지역,15273.92,0,12358.59,33.79,2881.54,0,0,0,0,0,0,9596.7,6725.62,2871.08,0,0
경기도,부천시원미구,춘의동,,굴포천하수종말처리장,411990W01,부천시하수정화사업소,411990F01,일반지역,3016.64,0,1722.95,23.25,124.19,0,0,1055.89,14.18,76.18,0,1513.053151,535.914409,402.1771736,328.4645915,246.496977
경기도,부천시원미구,도당동,,굴포천하수종말처리장,411990W01,부천시하수정화사업소,411990F01,일반지역,5038.73,0,4637.69,30.2,320.57,0,0,46.77,0.37,3.13,0,1949.49863,1616.330184,313.674441,16.32588838,3.168116616
경기도,부천시원미구,약대동,,굴포천하수종말처리장,411990W01,부천시하수정화사업소,411990F01,일반지역,2676.34,347.89,2328.45,0,0,0,0,0,0,0,0,639.260274,571.343618,67.916656,0,0
경기도,부천시원미구,소사동,,역곡하수종말처리장,411970W01,부천시하수정화사업소,411990F01,일반지역,474.95,0,456,0,0,0,0,18.95,0,0,0,467.9419178,318.2189229,131.0209033,13.24731488,5.454776719
경기도,부천시원미구,소사동,,굴포천하수종말처리장,411990W01,부천시하수정화사업소,411990F01,일반지역,3144.68,0,3019,0,0,0,0,125.68,0,0,0,467.9419178,318.2118378,131.0059494,13.26194202,5.46218858
경기도,부천시원미구,역곡동,,굴포천하수종말처리장,411990W01,부천시하수정화사업소,411990F01,일반지역,12998.65,0,10593,155.68,430.1,0,0,1724.82,25.58,69.47,0,2149.820274,1298.292072,550.551398,211.3459525,89.63085153
경기도,부천시원미구,중동,,굴포천하수종말처리장,411990W01,부천시하수정화사업소,411990F01,일반지역,26214.14,17420.85,4913,196.25,2635.51,0,725.67,204.93,8.14,109.79,0,14941.36,14148.59,195.11,589.53,8.13
경기도,부천시원미구,상동,,굴포천하수종말처리장,411990W01,부천시하수정화사업소,411990F01,일반지역,22115.29,14525.04,1093,104.29,1527.68,0,4096.78,308.5,29.5,430.5,0,11904.77534,8932.520741,353.2040209,2519.429669,99.62090706
경기도,부천시소사구,소사본동,,굴포천하수종말처리장,411990W01,부천시하수정화사업소,411990F01,일반지역,10801.67,1558.14,7098,470.3,595.1,0,173.29,788.5,52.26,66.08,0,4824.79,2740.8,1601.5,304.54,177.95
경기도,부천시소사구,소사본동,,역곡하수종말처리장,411970W01,부천시하수정화사업소,411990F01,일반지역,751.1,0,676,0,0,0,0,75.1,0,0,0,201.02,114.2,66.73,12.68,7.41
경기도,부천시소사구,심곡본동,,굴포천하수종말처리장,411990W01,부천시하수정화사업소,411990F01,일반지역,7733.59,0,6883,0,0,0,0,850.59,0,0,0,3212.988494,2849.466214,10.094243,352.1824493,1.245587701
경기도,부천시소사구,범박동,,역곡하수종말처리장,411970W01,부천시하수정화사업소,411990F01,일반지역,5548.1,2834.81,1812,57.96,0,11.15,500.23,319.83,10.18,0,1.94,542.51,460.81,0.33,81.31,0.06
경기도,부천시소사구,괴안동,,역곡하수종말처리장,411970W01,부천시하수정화사업소,411990F01,일반지역,8927.05,587.36,7804,0,0.18,0,37.43,498.08,0,0,0,1221.054795,605.244463,542.5476607,38.63119325,34.63147774
경기도,부천시소사구,괴안동,,굴포천하수종말처리장,411990W01,부천시하수정화사업소,411990F01,일반지역,845.85,0,795,0,0,0,0,50.85,0,0,0,1221.054795,605.2104391,542.5494296,38.66878589,34.6261401
경기도,부천시소사구,송내동,,굴포천하수종말처리장,411990W01,부천시하수정화사업소,411990F01,일반지역,16212.56,0,11663,422.49,1370.96,0,0,2388.91,86.33,280.87,0,3004.9,2377.17,116.9,486.89,23.94
경기도,부천시소사구,옥길동,,역곡하수종말처리장,411970W01,부천시하수정화사업소,411990F01,일반지역,128.86,20.7,10,34.59,0,0,19.81,10.35,33.41,0,0,22.58,11.26,0.26,10.81,0.25
경기도,부천시소사구,계수동,,역곡하수종말처리장,411970W01,부천시하수정화사업소,411990F01,일반지역,379,190.4,107,20.99,0,0,36.37,20.1,3.84,0.3,0,53.96712328,13.35916174,31.97298605,2.546286287,6.088689203
경기도,부천시오정구,오정동,,굴포천하수종말처리장,411990W01,부천시하수정화사업소,411990F01,일반지역,5039.44,441.49,3237,0,0.18,0,163.28,1197.49,0,0,0,1310.690411,787.7595495,169.0437921,291.3642488,62.52282077
경기도,부천시오정구,여월동,,굴포천하수종말처리장,411990W01,부천시하수정화사업소,411990F01,일반지역,4840.3,1810.88,2400,0,0,0,270.59,358.83,0,0,0,707.16,586.34,28.89,87.61,4.32
경기도,부천시오정구,작동,,굴포천하수종말처리장,411990W01,부천시하수정화사업소,411990F01,일반지역,2267.13,847.95,1079,0,0,0,149.71,190.47,0,0,0,705.91,559.51,40.52,98.73,7.15
경기도,부천시오정구,원종동,,굴포천하수종말처리장,411990W01,부천시하수정화사업소,411990F01,일반지역,12566.23,1029.21,10406,0,0,0,101.81,1029.21,0,0,0,3175.679781,2607.091706,282.778428,257.8430453,27.96660164
경기도,부천시오정구,고강동,,굴포천하수종말처리장,411990W01,부천시하수정화사업소,411990F01,일반지역,10628.09,0,6908,0,0.21,0,0,3719.88,0,0,0,1522.559013,859.4267622,130.2348599,462.7736003,70.12379097
경기도,부천시오정구,대장동,,굴포천하수종말처리장,411990W01,부천시하수정화사업소,411990F01,일반지역,128.79,7.53,45,0,0,0,10.83,54.13,0,0,11.3,274.53,111.66,0.9,160.69,1.28
경기도,부천시오정구,삼정동,,굴포천하수종말처리장,411990W01,부천시하수정화사업소,411990F01,일반지역,2148.02,158.08,1818,0,0,0,13.86,158.08,0,0,0,1453.336986,1297.908236,39.163355,112.8617268,3.403668186
경기도,부천시오정구,내동,,굴포천하수종말처리장,411990W01,부천시하수정화사업소,411990F01,일반지역,2057,0,2057,0,0,0,0,0,0,0,0,797.5972603,349.9653837,447.6318766,0,0
경기도,광명시,광명동,,서남물재생센터,115000W01,광명시위생환경사업소,412100F01,일반지역,25021.36,1741.49,20027.1,0,0,0,260.22,2992.55,0,0,0,3461.82,3011.78,0,450.04,0
경기도,광명시,철산동,,서남물재생센터,115000W01,광명시위생환경사업소,412100F01,일반지역,14339.72,9974.71,3504.63,0,0,0,636.68,223.7,0,0,0,6055.6,5692.27,0,363.34,0
경기도,광명시,하안동,,서남물재생센터,115000W01,광명시위생환경사업소,412100F01,일반지역,5910.47,4165.11,977,0,0,0,622.37,145.99,0,0,0,15281.99,13295.33,0,1986.66,0
경기도,광명시,소하동,,서남물재생센터,115000W01,광명시위생환경사업소,412100F01,일반지역,14247.98,8557.34,846.33,0,0,0,4408.32,435.99,0,0,0,1536.67,1014.2,0,522.47,0
경기도,광명시,노온사동,,,,광명시위생환경사업소,412100F01,일반지역,252.09,0,0,111.67,24.46,0,0,0,95.12,20.84,0,674.7,0,364.34,0,310.36
경기도,광명시,일직동,,박달하수종말처리장,411710W03,광명시위생환경사업소,412100F01,일반지역,206.36,0,82.68,10.64,3.66,0,0,93.24,12,4.13,0,414.17,18.18,176.47,20.51,199
경기도,광명시,가학동,,,,광명시위생환경사업소,412100F01,일반지역,266.75,0,0,122.52,53.54,0,0,0,63.11,27.58,0,450.23,0,297.15,0,153.08
경기도,광명시,옥길동,,,,광명시위생환경사업소,412100F01,일반지역,160.2,0,0,65.28,24.43,0,0,0,51.29,19.19,0,278.82,0,156.14,0,122.68
경기도,평택시,서정동,,장당하수종말처리장,412200W01,통복위생환경사업장,412200F01,일반지역,8550.98,0,7182.83,0,0,0,0,1368.16,0,0,0,3525.13,2489.95,471.16,474.28,89.74
경기도,평택시,장당동,,장당하수종말처리장,412200W01,통복위생환경사업장,412200F01,일반지역,1953.7,0,1035.46,0,0,0,0,918.24,0,0,0,485.63,118.32,139.07,104.92,123.33
경기도,평택시,모곡동,,장당하수종말처리장,412200W01,통복위생환경사업장,412200F01,일반지역,99.05,0,41.85,24.58,16.89,5.82,0,4.65,2.73,1.88,0.65,326.89,0,294.2,0,32.69
경기도,평택시,칠괴동,,장당하수종말처리장,412200W01,통복위생환경사업장,412200F01,일반지역,320.49,0,136.25,79.2,54.61,18.39,0,15.14,8.8,6.07,2.04,83.06,0.65,74.1,0.07,8.23
