시도,시군구,읍면동,리,행정구역코드,총계_업소수(개),총계_시설 면적(㎡),총계_사료사용량(kg/월),가두리_업소수(개),가두리_시설 면적(㎡),가두리_사료사용량(kg/월),유수식_업소수(개),유수식_시설 면적(㎡),유수식_사료사용량(kg/월),도전양식_업소수(개),도전양식_시설 면적(㎡),도전양식_사료사용량(kg/월),지수식_업소수(개),지수식_시설 면적(㎡),지수식_사료사용량(kg/월)
강원도,평창군,미탄면,백운리,4276031025,2,"2,117","7,250",0,0,0,2,"2,117","7,250",0,0,0,0,0,0
강원도,평창군,미탄면,한탄리,4276031026,1,720,125,0,0,0,1,720,125,0,0,0,0,0,0
강원도,평창군,미탄면,기화리,4276031027,4,"7,688","21,250",0,0,0,4,"7,688","21,250",0,0,0,0,0,0
강원도,평창군,방림면,운교리,4276032022,1,437,708,0,0,0,1,437,708,0,0,0,0,0,0
강원도,평창군,대화면,대화리,4276033021,2,"2,500","1,125",0,0,0,2,"2,500","1,125",0,0,0,0,0,0
강원도,평창군,대화면,상안미리,4276033024,1,"2,318","5,000",0,0,0,1,"2,318","5,000",0,0,0,0,0,0
강원도,평창군,진부면,마평리,4276036033,2,"1,671",108,0,0,0,2,"1,671",108,0,0,0,0,0,0
강원도,정선군,정선읍,광하리,4277025030,1,"2,436","4,617",0,0,0,1,"2,436","4,617",0,0,0,0,0,0
강원도,정선군,남면,낙동리,4277032024,1,"10,543","13,333",0,0,0,1,"10,543","13,333",0,0,0,0,0,0
강원도,정선군,남면,광덕리,4277032025,1,"10,054","10,833",0,0,0,1,"10,054","10,833",0,0,0,0,0,0
강원도,정선군,북평면,장열리,4277034021,1,503,0,0,0,0,1,503,0,0,0,0,0,0,0
강원도,정선군,북평면,남평리,4277034023,1,"1,590","1,458",0,0,0,1,"1,590","1,458",0,0,0,0,0,0
강원도,정선군,임계면,반천리,4277035032,1,820,"3,333",0,0,0,1,820,"3,333",0,0,0,0,0,0
강원도,철원군,동송읍,장흥리,4278025923,1,"1,900","1,369",0,0,0,0,0,0,0,0,0,1,"1,900","1,369"
강원도,철원군,근남면,잠곡리,4278032022,2,"1,388","2,129",0,0,0,2,"1,388","2,129",0,0,0,0,0,0
강원도,화천군,화천읍,풍산리,4279025026,2,"1,936",694,0,0,0,1,366,694,0,0,0,1,"1,570",0
강원도,화천군,간동면,유촌리,4279031021,1,480,"1,042",0,0,0,1,480,"1,042",0,0,0,0,0,0
강원도,화천군,간동면,간척리,4279031023,2,959,"2,604",0,0,0,2,959,"2,604",0,0,0,0,0,0
강원도,화천군,간동면,구만리,4279031027,1,355,0,0,0,0,1,355,0,0,0,0,0,0,0
강원도,화천군,하남면,원천리,4279032021,1,602,"1,735",0,0,0,1,602,"1,735",0,0,0,0,0,0
강원도,화천군,하남면,위라리,4279032025,1,273,42,0,0,0,0,0,0,1,273,42,0,0,0
강원도,화천군,하남면,삼화리,4279032027,1,480,694,0,0,0,1,480,694,0,0,0,0,0,0
강원도,화천군,상서면,신풍리,4279033021,1,564,867,0,0,0,1,564,867,0,0,0,0,0,0
강원도,화천군,상서면,다목리,4279033030,1,"1,185","1,908",0,0,0,1,"1,185","1,908",0,0,0,0,0,0
강원도,화천군,사내면,용담리,4279034024,1,496,42,0,0,0,0,0,0,1,496,42,0,0,0
강원도,화천군,사내면,삼일리,4279034025,2,808,"1,889",0,0,0,2,808,"1,889",0,0,0,0,0,0
강원도,양구군,양구읍,웅진리,4280025026,2,582,30,0,0,0,2,582,30,0,0,0,0,0,0
강원도,양구군,양구읍,월명리,4280025040,2,"1,882",158,0,0,0,0,0,0,0,0,0,2,"1,882",158
강원도,양구군,남면,가오작리,4280031022,2,"17,764",58,0,0,0,2,"17,764",58,0,0,0,0,0,0
강원도,양구군,방산면,금악리,4280033023,2,"1,350",70,0,0,0,2,"1,350",70,0,0,0,0,0,0
강원도,인제군,인제읍,가아리,4281025028,1,878,500,0,0,0,0,0,0,0,0,0,1,878,500
강원도,인제군,북면,원통리,4281032021,1,714,0,0,0,0,0,0,0,0,0,0,1,714,0
강원도,인제군,서화면,서흥리,4281034022,1,"5,340",750,0,0,0,0,0,0,0,0,0,1,"5,340",750
강원도,인제군,서화면,서화리,4281034023,1,585,500,0,0,0,0,0,0,0,0,0,1,585,500
강원도,인제군,상남면,하남리,4281035022,1,991,0,0,0,0,0,0,0,0,0,0,1,991,0
강원도,양양군,서면,북평리,4283031027,1,"2,876","1,342",0,0,0,1,"2,876","1,342",0,0,0,0,0,0
강원도,양양군,손양면,송현리,4283032039,1,"2,584",775,0,0,0,1,"2,584",775,0,0,0,0,0,0
강원도,양양군,현남면,동산리,4283034023,1,"1,701",71,0,0,0,1,"1,701",71,0,0,0,0,0,0
충청북도,충주시,단월동,,4313010900,1,984,"1,521",0,0,0,1,984,"1,521",0,0,0,0,0,0
충청북도,충주시,용두동,,4313011300,3,"22,041","3,802",0,0,0,3,"22,041","3,802",0,0,0,0,0,0
충청북도,충주시,용탄동,,4313012000,2,"107,871","3,346",0,0,0,2,"107,871","3,346",0,0,0,0,0,0
충청북도,충주시,주덕읍,화곡리,4313025026,2,"3,710","2,517",0,0,0,2,"3,710","2,517",0,0,0,0,0,0
충청북도,충주시,살미면,재오개리,4313031023,1,"2,197","2,083",0,0,0,1,"2,197","2,083",0,0,0,0,0,0
충청북도,충주시,살미면,설운리,4313031030,1,"1,584","1,217",0,0,0,1,"1,584","1,217",0,0,0,0,0,0
충청북도,충주시,수안보면,사문리,4313032524,1,"2,142","3,042",0,0,0,1,"2,142","3,042",0,0,0,0,0,0
충청북도,충주시,수안보면,미륵리,4313032525,1,"1,157",167,0,0,0,1,"1,157",167,0,0,0,0,0,0
충청북도,충주시,신니면,마수리,4313035032,1,"1,646","3,650",0,0,0,1,"1,646","3,650",0,0,0,0,0,0
충청북도,충주시,앙성면,용포리,4313037021,1,"8,349",0,0,0,0,1,"8,349",0,0,0,0,0,0,0
충청북도,충주시,가금면,탑평리,4313038021,1,990,"1,667",0,0,0,1,990,"1,667",0,0,0,0,0,0
충청북도,충주시,금가면,월상리,4313039025,2,"11,241",0,0,0,0,2,"11,241",0,0,0,0,0,0,0
충청북도,충주시,금가면,원포리,4313039027,1,"5,155","9,125",0,0,0,1,"5,155","9,125",0,0,0,0,0,0
충청북도,충주시,금가면,오석리,4313039028,11,"28,526","16,863",0,0,0,11,"28,526","16,863",0,0,0,0,0,0
충청북도,충주시,동량면,대전리,4313040027,2,"3,757","3,042",0,0,0,2,"3,757","3,042",0,0,0,0,0,0
충청북도,충주시,산척면,영덕리,4313041022,2,"7,419","5,463",0,0,0,2,"7,419","5,463",0,0,0,0,0,0
충청북도,제천시,흑석동,,4315011700,1,"1,421",8,0,0,0,0,0,0,0,0,0,1,"1,421",8
충청북도,제천시,덕산면,성암리,4315034022,1,"1,720",42,0,0,0,1,"1,720",42,0,0,0,0,0,0
충청북도,제천시,백운면,운학리,4315036022,1,"5,111",25,0,0,0,1,"5,111",25,0,0,0,0,0,0
충청북도,청원군,내수읍,덕암리,4371025024,1,730,"1,167",0,0,0,1,730,"1,167",0,0,0,0,0,0
충청북도,청원군,오창읍,괴정리,4371025335,1,"6,940",833,0,0,0,0,0,0,0,0,0,1,"6,940",833
충청북도,청원군,오송읍,상봉리,4371025633,1,"2,000",900,0,0,0,0,0,0,0,0,0,1,"2,000",900
충청북도,청원군,미원면,구방리,4371032025,1,"1,268",50,0,0,0,1,"1,268",50,0,0,0,0,0,0
충청북도,청원군,미원면,어암리,4371032042,1,840,2,0,0,0,1,840,2,0,0,0,0,0,0
충청북도,청원군,가덕면,상대리,4371033026,1,"1,745",0,0,0,0,0,0,0,0,0,0,1,"1,745",0
충청북도,청원군,가덕면,시동리,4371033031,1,"5,995",675,0,0,0,1,"5,995",675,0,0,0,0,0,0
충청북도,청원군,가덕면,병암리,4371033032,1,"3,422",750,0,0,0,0,0,0,0,0,0,1,"3,422",750
충청북도,청원군,가덕면,한계리,4371033035,2,"1,300",927,0,0,0,1,650,410,0,0,0,1,650,517
충청북도,청원군,남일면,은행리,4371034029,1,"2,990",808,0,0,0,1,"2,990",808,0,0,0,0,0,0
충청북도,청원군,남이면,외천리,4371035022,1,896,150,0,0,0,0,0,0,0,0,0,1,896,150
충청북도,청원군,현도면,노산리,4371037030,2,"4,200",658,0,0,0,2,"4,200",658,0,0,0,0,0,0
충청북도,청원군,강내면,궁현리,4371039022,1,900,250,0,0,0,0,0,0,0,0,0,1,900,250
충청북도,청원군,강내면,사곡리,4371039028,1,804,25,0,0,0,0,0,0,0,0,0,1,804,25
충청북도,보은군,보은읍,길상리,4372025032,1,629,492,0,0,0,0,0,0,0,0,0,1,629,492
충청북도,보은군,보은읍,대야리,4372025033,1,"1,326",83,0,0,0,1,"1,326",83,0,0,0,0,0,0
충청북도,보은군,보은읍,누청리,4372025034,1,875,0,0,0,0,0,0,0,0,0,0,1,875,0
충청북도,보은군,마로면,오천리,4372033023,1,965,0,0,0,0,0,0,0,0,0,0,1,965,0
충청북도,보은군,마로면,기대리,4372033029,1,800,0,0,0,0,0,0,0,0,0,0,1,800,0
충청북도,보은군,탄부면,평각리,4372034032,1,"1,944",500,0,0,0,0,0,0,0,0,0,1,"1,944",500
충청북도,보은군,삼승면,선곡리,4372035026,1,"2,437",0,0,0,0,0,0,0,0,0,0,1,"2,437",0
충청북도,보은군,산외면,길탕리,4372040037,1,"7,440",0,0,0,0,1,"7,440",0,0,0,0,0,0,0
충청북도,옥천군,옥천읍,서정리,4373025039,1,535,458,0,0,0,0,0,0,0,0,0,1,535,458
충청북도,옥천군,안남면,종미리,4373032022,1,896,0,0,0,0,1,896,0,0,0,0,0,0,0
충청북도,옥천군,청산면,하서리,4373035024,1,740,0,0,0,0,0,0,0,0,0,0,1,740,0
충청북도,옥천군,이원면,강청리,4373036023,1,"2,270",0,0,0,0,0,0,0,0,0,0,1,"2,270",0
충청북도,옥천군,군북면,대정리,4373038025,1,"1,384",0,0,0,0,0,0,0,0,0,0,1,"1,384",0
충청북도,옥천군,군북면,소정리,4373038031,1,"1,210",125,0,0,0,1,"1,210",125,0,0,0,0,0,0
충청북도,옥천군,군북면,석호리,4373038032,2,"1,620",250,0,0,0,0,0,0,0,0,0,2,"1,620",250
충청북도,영동군,매곡면,강진리,4374034026,1,469,304,0,0,0,1,469,304,0,0,0,0,0,0
충청북도,증평군,도안면,도당리,4374531027,1,"5,859",43,0,0,0,0,0,0,0,0,0,1,"5,859",43
충청북도,진천군,진천읍,신정리,4375025022,1,295,20,0,0,0,0,0,0,0,0,0,1,295,20
충청북도,진천군,진천읍,읍내리,4375025024,1,27,0,0,0,0,0,0,0,0,0,0,1,27,0
충청북도,진천군,진천읍,송두리,4375025037,6,"3,590",154,0,0,0,0,0,0,0,0,0,6,"3,590",154
충청북도,진천군,덕산면,산수리,4375031023,1,"2,900",42,0,0,0,0,0,0,0,0,0,1,"2,900",42
충청북도,진천군,덕산면,구산리,4375031028,1,"5,215",8,0,0,0,0,0,0,0,0,0,1,"5,215",8
충청북도,진천군,초평면,화산리,4375032023,1,"3,960",167,0,0,0,0,0,0,0,0,0,1,"3,960",167
충청북도,진천군,초평면,용정리,4375032024,1,"2,980",0,0,0,0,0,0,0,0,0,0,1,"2,980",0
충청북도,진천군,초평면,오갑리,4375032026,3,"13,792",218,0,0,0,0,0,0,0,0,0,3,"13,792",218
충청북도,진천군,초평면,연담리,4375032027,2,"16,853","1,650",0,0,0,0,0,0,0,0,0,2,"16,853","1,650"
충청북도,진천군,초평면,용산리,4375032029,1,"2,023",0,0,0,0,0,0,0,0,0,0,1,"2,023",0
충청북도,진천군,초평면,은암리,4375032030,3,"6,583","6,500",0,0,0,0,0,0,0,0,0,3,"6,583","6,500"
충청북도,진천군,문백면,봉죽리,4375033027,3,"11,929",270,0,0,0,0,0,0,0,0,0,3,"11,929",270
충청북도,진천군,문백면,도하리,4375033029,11,"59,329","4,933",0,0,0,0,0,0,0,0,0,11,"59,329","4,933"
충청북도,진천군,문백면,옥성리,4375033030,2,"6,450",140,0,0,0,0,0,0,0,0,0,2,"6,450",140
충청북도,진천군,문백면,태락리,4375033031,2,"9,010",245,0,0,0,0,0,0,0,0,0,2,"9,010",245
충청북도,진천군,백곡면,석현리,4375034021,1,"1,203",20,0,0,0,0,0,0,0,0,0,1,"1,203",20
충청북도,진천군,이월면,사곡리,4375035021,2,"3,643","2,400",0,0,0,0,0,0,0,0,0,2,"3,643","2,400"
충청북도,진천군,이월면,중산리,4375035022,1,"10,106",300,0,0,0,0,0,0,0,0,0,1,"10,106",300
충청북도,진천군,이월면,노원리,4375035023,5,"20,470",190,0,0,0,0,0,0,0,0,0,5,"20,470",190
충청북도,진천군,이월면,신월리,4375035028,8,"26,251","1,079",0,0,0,0,0,0,0,0,0,8,"26,251","1,079"
충청북도,진천군,이월면,내촌리,4375035032,1,"2,410",125,0,0,0,0,0,0,0,0,0,1,"2,410",125
충청북도,진천군,광혜원면,금곡리,4375037021,8,"22,017",353,0,0,0,0,0,0,0,0,0,8,"22,017",353
충청북도,진천군,광혜원면,회죽리,4375037023,5,"10,625",287,0,0,0,0,0,0,0,0,0,5,"10,625",287
충청북도,진천군,광혜원면,죽현리,4375037024,2,"6,885",285,0,0,0,0,0,0,0,0,0,2,"6,885",285
충청북도,괴산군,괴산읍,능촌리,4376025027,3,"10,692",182,0,0,0,0,0,0,0,0,0,3,"10,692",182
충청북도,괴산군,감물면,오성리,4376031021,2,"6,008",13,0,0,0,1,576,13,0,0,0,1,"5,432",0
충청북도,괴산군,감물면,백양리,4376031025,1,686,10,0,0,0,1,686,10,0,0,0,0,0,0
충청북도,괴산군,연풍면,원풍리,4376033025,2,"1,407",60,0,0,0,1,407,58,0,0,0,1,"1,000",2
충청북도,괴산군,칠성면,율원리,4376034026,1,77,1,0,0,0,1,77,1,0,0,0,0,0,0
충청북도,괴산군,칠성면,두천리,4376034030,1,524,25,0,0,0,0,0,0,0,0,0,1,524,25
충청북도,괴산군,문광면,신기리,4376035026,2,"1,085",292,0,0,0,2,"1,085",292,0,0,0,0,0,0
충청북도,괴산군,청천면,후평리,4376036023,1,"2,585",100,0,0,0,0,0,0,0,0,0,1,"2,585",100
충청북도,괴산군,청천면,귀만리,4376036025,2,"1,257",85,0,0,0,1,281,18,0,0,0,1,976,67
충청북도,괴산군,청천면,고성리,4376036030,1,442,14,0,0,0,0,0,0,0,0,0,1,442,14
충청북도,괴산군,청천면,거봉리,4376036041,1,120,2,0,0,0,1,120,2,0,0,0,0,0,0
충청북도,괴산군,청천면,운교리,4376036043,1,614,17,0,0,0,1,614,17,0,0,0,0,0,0
충청북도,괴산군,청천면,화양리,4376036045,2,756,0,0,0,0,1,121,0,0,0,0,1,635,0
충청북도,괴산군,청안면,청용리,4376037026,1,"3,318",92,0,0,0,0,0,0,0,0,0,1,"3,318",92
충청북도,괴산군,청안면,부흥리,4376037030,1,805,83,0,0,0,1,805,83,0,0,0,0,0,0
충청북도,괴산군,사리면,중흥리,4376039024,1,"4,235",0,0,0,0,0,0,0,0,0,0,1,"4,235",0
충청북도,괴산군,불정면,외령리,4376041025,1,127,4,0,0,0,0,0,0,0,0,0,1,127,4
충청북도,괴산군,불정면,삼방리,4376041026,1,83,50,0,0,0,1,83,50,0,0,0,0,0,0
충청북도,괴산군,불정면,신흥리,4376041030,1,"2,000",33,0,0,0,0,0,0,0,0,0,1,"2,000",33
충청북도,음성군,맹동면,두성리,4377033028,1,"1,671","11,288",0,0,0,0,0,0,0,0,0,1,"1,671","11,288"
충청북도,음성군,대소면,미곡리,4377034028,1,"3,112","13,688",0,0,0,0,0,0,0,0,0,1,"3,112","13,688"
충청북도,음성군,삼성면,용성리,4377035024,1,329,"9,733",0,0,0,0,0,0,0,0,0,1,329,"9,733"
충청북도,음성군,삼성면,상곡리,4377035025,1,"1,850",3,0,0,0,0,0,0,0,0,0,1,"1,850",3
충청북도,음성군,생극면,관성리,4377036024,1,"1,399",9,0,0,0,0,0,0,0,0,0,1,"1,399",9
충청북도,음성군,생극면,오생리,4377036031,1,866,"3,650",0,0,0,0,0,0,0,0,0,1,866,"3,650"
충청북도,단양군,단양읍,천동리,4380025034,1,842,0,0,0,0,1,842,0,0,0,0,0,0,0
충청북도,단양군,매포읍,평동리,4380025327,1,"1,063",0,0,0,0,1,"1,063",0,0,0,0,0,0,0
충청남도,천안시동남구,풍세면,풍서리,4413131021,1,"7,351",75,0,0,0,1,"7,351",75,0,0,0,0,0,0
충청남도,천안시동남구,광덕면,매당리,4413132025,1,"3,850",67,0,0,0,1,"3,850",67,0,0,0,0,0,0
충청남도,천안시동남구,북면,양곡리,4413133030,1,"1,528",0,0,0,0,1,"1,528",0,0,0,0,0,0,0
충청남도,천안시동남구,병천면,송정리,4413136029,1,776,250,0,0,0,1,776,250,0,0,0,0,0,0
충청남도,천안시동남구,동면,수남리,4413137030,1,"3,190","2,500",0,0,0,0,0,0,0,0,0,1,"3,190","2,500"
충청남도,공주시,유구읍,입석리,4415025028,1,990,0,0,0,0,0,0,0,1,990,0,0,0,0
충청남도,공주시,정안면,운궁리,4415037030,1,500,417,0,0,0,1,500,417,0,0,0,0,0,0
충청남도,공주시,정안면,대산리,4415037038,2,"3,297",925,0,0,0,0,0,0,0,0,0,2,"3,297",925
충청남도,공주시,사곡면,가교리,4415039028,1,623,192,0,0,0,0,0,0,1,623,192,0,0,0
충청남도,보령시,신흑동,,4418011000,1,"2,228","1,350",0,0,0,1,"2,228","1,350",0,0,0,0,0,0
충청남도,아산시,송악면,거산리,4420031030,1,962,"1,667",0,0,0,0,0,0,0,0,0,1,962,"1,667"
충청남도,아산시,선장면,군덕리,4420039021,3,"18,926","1,417",0,0,0,0,0,0,0,0,0,3,"18,926","1,417"
충청남도,아산시,신창면,수장리,4420041026,3,"19,354","21,667",0,0,0,0,0,0,0,0,0,3,"19,354","21,667"
충청남도,서산시,대산읍,오지리,4421025024,1,"2,000","1,667",1,"2,000","1,667",0,0,0,0,0,0,0,0,0
충청남도,서산시,대산읍,화곡리,4421025028,1,"10,000","8,333",1,"10,000","8,333",0,0,0,0,0,0,0,0,0
충청남도,서산시,부석면,창리,4421032033,1,"9,500","10,000",1,"9,500","10,000",0,0,0,0,0,0,0,0,0
충청남도,서산시,부석면,간월도리,4421032034,1,"3,600","3,000",1,"3,600","3,000",0,0,0,0,0,0,0,0,0
충청남도,서산시,팔봉면,고파도리,4421033025,1,"2,000","1,667",1,"2,000","1,667",0,0,0,0,0,0,0,0,0
충청남도,서산시,지곡면,중왕리,4421034025,2,"32,000","26,667",2,"32,000","26,667",0,0,0,0,0,0,0,0,0
충청남도,서산시,지곡면,도성리,4421034026,1,"12,000","10,000",1,"12,000","10,000",0,0,0,0,0,0,0,0,0
충청남도,논산시,연무읍,황화정리,4423025330,2,"1,949",150,0,0,0,0,0,0,0,0,0,2,"1,949",150
충청남도,논산시,연무읍,안심리,4423025331,1,"2,301",0,0,0,0,0,0,0,0,0,0,1,"2,301",0
충청남도,논산시,성동면,개척리,4423031024,1,711,192,0,0,0,0,0,0,0,0,0,1,711,192
충청남도,논산시,상월면,대촌리,4423034029,1,"1,938",500,0,0,0,0,0,0,0,0,0,1,"1,938",500
충청남도,논산시,부적면,신풍리,4423035027,1,"1,536",0,0,0,0,0,0,0,0,0,0,1,"1,536",0
충청남도,논산시,연산면,화악리,4423036022,1,"6,090",100,1,"6,090",100,0,0,0,0,0,0,0,0,0
충청남도,논산시,연산면,임리,4423036029,1,"3,131",267,0,0,0,0,0,0,0,0,0,1,"3,131",267
충청남도,논산시,양촌면,도평리,4423039022,1,744,750,0,0,0,0,0,0,0,0,0,1,744,750
충청남도,논산시,양촌면,양촌리,4423039024,1,910,250,0,0,0,0,0,0,0,0,0,1,910,250
충청남도,논산시,양촌면,신기리,4423039025,1,"1,097",208,0,0,0,0,0,0,0,0,0,1,"1,097",208
충청남도,논산시,양촌면,남산리,4423039028,3,"9,090","2,750",0,0,0,0,0,0,0,0,0,3,"9,090","2,750"
충청남도,논산시,양촌면,모촌리,4423039031,1,"2,059",458,0,0,0,0,0,0,0,0,0,1,"2,059",458
충청남도,논산시,양촌면,거사리,4423039033,1,849,67,0,0,0,0,0,0,0,0,0,1,849,67
충청남도,논산시,채운면,심암리,4423042024,4,"7,200","1,208",0,0,0,0,0,0,0,0,0,4,"7,200","1,208"
충청남도,당진시,신평면,매산리,4427038032,1,885,17,0,0,0,0,0,0,0,0,0,1,885,17
충청남도,금산군,복수면,신대리,4471038028,1,"2,054",167,0,0,0,1,"2,054",167,0,0,0,0,0,0
충청남도,부여군,부여읍,염창리,4476025023,2,"5,200",0,0,0,0,0,0,0,0,0,0,2,"5,200",0
충청남도,부여군,규암면,오수리,4476031030,1,586,0,0,0,0,0,0,0,0,0,0,1,586,0
충청남도,부여군,규암면,진변리,4476031031,2,"2,090",583,0,0,0,0,0,0,0,0,0,2,"2,090",583
충청남도,부여군,규암면,외리,4476031033,1,"5,620","5,000",0,0,0,0,0,0,0,0,0,1,"5,620","5,000"
충청남도,부여군,은산면,대양리,4476032026,1,"3,050",8,0,0,0,0,0,0,0,0,0,1,"3,050",8
충청남도,부여군,은산면,가곡리,4476032036,2,"3,760",11,0,0,0,0,0,0,0,0,0,2,"3,760",11
충청남도,부여군,외산면,지선리,4476033023,1,832,0,0,0,0,0,0,0,0,0,0,1,832,0
충청남도,부여군,내산면,묘원리,4476034029,1,"1,718",417,0,0,0,0,0,0,0,0,0,1,"1,718",417
충청남도,부여군,홍산면,토정리,4476036021,1,"1,615",500,0,0,0,0,0,0,0,0,0,1,"1,615",500
충청남도,부여군,홍산면,북촌리,4476036023,1,700,0,0,0,0,0,0,0,0,0,0,1,700,0
충청남도,부여군,옥산면,수암리,4476037024,1,"1,740",0,0,0,0,0,0,0,0,0,0,1,"1,740",0
충청남도,부여군,옥산면,신안리,4476037027,1,"3,478","1,250",0,0,0,0,0,0,0,0,0,1,"3,478","1,250"
충청남도,부여군,옥산면,안서리,4476037029,1,"5,510",583,0,0,0,0,0,0,0,0,0,1,"5,510",583
충청남도,부여군,옥산면,내대리,4476037030,1,"3,478","1,250",0,0,0,0,0,0,0,0,0,1,"3,478","1,250"
충청남도,부여군,남면,마정리,4476038022,1,"2,004",42,0,0,0,0,0,0,0,0,0,1,"2,004",42
충청남도,부여군,양화면,내성리,4476040022,1,"3,906",0,0,0,0,0,0,0,0,0,0,1,"3,906",0
충청남도,부여군,양화면,암수리,4476040028,1,629,0,0,0,0,0,0,0,0,0,0,1,629,0
충청남도,부여군,양화면,수원리,4476040031,3,"11,116","3,583",0,0,0,0,0,0,0,0,0,3,"11,116","3,583"
충청남도,부여군,임천면,두곡리,4476041029,1,740,0,0,0,0,0,0,0,0,0,0,1,740,0
충청남도,부여군,장암면,지토리,4476042028,1,"2,767",0,0,0,0,0,0,0,0,0,0,1,"2,767",0
충청남도,부여군,세도면,동사리,4476043025,1,"2,986",6,0,0,0,0,0,0,0,0,0,1,"2,986",6
충청남도,부여군,세도면,간대리,4476043026,4,"8,581","1,417",0,0,0,0,0,0,0,0,0,4,"8,581","1,417"
충청남도,부여군,세도면,수고리,4476043027,1,"1,576",333,0,0,0,0,0,0,0,0,0,1,"1,576",333
충청남도,부여군,세도면,청포리,4476043028,1,820,167,0,0,0,0,0,0,0,0,0,1,820,167
충청남도,부여군,세도면,반조원리,4476043029,1,"2,813",0,0,0,0,0,0,0,0,0,0,1,"2,813",0
충청남도,서천군,마서면,남전리,4477031028,1,"1,555",0,0,0,0,0,0,0,0,0,0,1,"1,555",0
충청남도,서천군,마서면,덕암리,4477031030,1,"2,063","2,500",0,0,0,0,0,0,0,0,0,1,"2,063","2,500"
충청남도,서천군,화양면,고마리,4477032036,1,"3,198",417,0,0,0,0,0,0,0,0,0,1,"3,198",417
충청남도,서천군,시초면,초현리,4477036021,1,"4,720",833,0,0,0,0,0,0,0,0,0,1,"4,720",833
충청남도,서천군,문산면,문장리,4477037022,1,"3,567",417,0,0,0,0,0,0,0,0,0,1,"3,567",417
충청남도,서천군,서면,도둔리,4477041028,2,"100,798","3,667",0,0,0,0,0,0,0,0,0,2,"100,798","3,667"
충청남도,청양군,운곡면,영양리,4479031026,1,"2,985",417,0,0,0,0,0,0,0,0,0,1,"2,985",417
충청남도,청양군,운곡면,광암리,4479031028,1,"3,963","4,583",0,0,0,0,0,0,0,0,0,1,"3,963","4,583"
충청남도,청양군,정산면,백곡리,4479033023,1,"2,985",0,0,0,0,0,0,0,0,0,0,1,"2,985",0
충청남도,청양군,정산면,마치리,4479033029,1,"2,554",375,0,0,0,0,0,0,0,0,0,1,"2,554",375
충청남도,청양군,목면,본의리,4479034026,1,"2,056",0,0,0,0,0,0,0,0,0,0,1,"2,056",0
충청남도,청양군,장평면,지천리,4479036026,2,"10,954",725,0,0,0,0,0,0,0,0,0,2,"10,954",725
충청남도,청양군,남양면,용두리,4479037030,4,"12,638","1,475",0,0,0,0,0,0,0,0,0,4,"12,638","1,475"
충청남도,청양군,남양면,금정리,4479037031,1,"1,870",17,0,0,0,0,0,0,0,0,0,1,"1,870",17
충청남도,청양군,화성면,산정리,4479038021,1,"2,871",0,0,0,0,0,0,0,0,0,0,1,"2,871",0
충청남도,홍성군,결성면,교항리,4480036027,2,"7,643",30,0,0,0,0,0,0,0,0,0,2,"7,643",30
충청남도,홍성군,갈산면,부기리,4480038030,1,"1,320",10,0,0,0,0,0,0,0,0,0,1,"1,320",10
충청남도,예산군,예산읍,발연리,4481025026,1,"2,402",83,0,0,0,0,0,0,0,0,0,1,"2,402",83
충청남도,예산군,오가면,신장리,4481040023,1,"1,455",650,0,0,0,1,"1,455",650,0,0,0,0,0,0
충청남도,태안군,원북면,방갈리,4482535024,1,"2,226","1,250",0,0,0,1,"2,226","1,250",0,0,0,0,0,0
충청남도,당진시,합덕읍,점원리,4483025332,1,941,0,0,0,0,0,0,0,0,0,0,1,941,0
충청남도,당진시,고대면,당진포리,4483031026,1,"6,111",0,0,0,0,0,0,0,0,0,0,1,"6,111",0
전라북도,전주시덕진구,전미동1가,,4511311900,1,"1,934","1,000",0,0,0,0,0,0,0,0,0,1,"1,934","1,000"
전라북도,전주시덕진구,원동,,4511312700,1,"30,131","2,500",0,0,0,0,0,0,0,0,0,1,"30,131","2,500"
전라북도,전주시덕진구,장동,,4511313200,1,"1,464","2,717",0,0,0,0,0,0,0,0,0,1,"1,464","2,717"
전라북도,군산시,옥구읍,이곡리,4513025023,1,"6,358",200,0,0,0,0,0,0,0,0,0,1,"6,358",200
전라북도,군산시,옥구읍,어은리,4513025027,1,"2,287","1,667",0,0,0,0,0,0,0,0,0,1,"2,287","1,667"
전라북도,군산시,회현면,월연리,4513032021,3,"7,624","4,683",0,0,0,0,0,0,0,0,0,3,"7,624","4,683"
전라북도,군산시,서수면,서수리,4513034021,1,329,17,0,0,0,0,0,0,0,0,0,1,329,17
전라북도,군산시,대야면,복교리,4513035023,1,"2,948","1,833",0,0,0,0,0,0,0,0,0,1,"2,948","1,833"
전라북도,군산시,대야면,광교리,4513035024,2,"6,679","6,667",0,0,0,0,0,0,0,0,0,2,"6,679","6,667"
전라북도,군산시,대야면,죽산리,4513035026,1,"4,958",50,0,0,0,0,0,0,0,0,0,1,"4,958",50
전라북도,군산시,개정면,아산리,4513036023,2,"7,440",0,0,0,0,0,0,0,0,0,0,2,"7,440",0
전라북도,군산시,성산면,고봉리,4513037023,2,"2,234",100,0,0,0,0,0,0,0,0,0,2,"2,234",100
전라북도,군산시,옥서면,옥봉리,4513040021,2,"3,729",0,0,0,0,0,0,0,0,0,0,2,"3,729",0
전라북도,군산시,옥서면,선연리,4513040022,2,"10,554",0,0,0,0,0,0,0,0,0,0,2,"10,554",0
