시도,시군구,읍면동,리,행정구역코드,총계(개소),골프장,금은판매점의 세공시설,농축수산물단순가공시설,사진처리 또는 X-Ray 시설,안경점,운수장비정비시설(폐차장포함)
충청북도,충주시,금가면,사암리,4313039029,3,0,0,0,0,0,3
충청북도,충주시,금가면,오석리,4313039028,11,0,0,11,0,0,0
충청북도,충주시,금가면,원포리,4313039027,2,0,0,2,0,0,0
충청북도,충주시,금가면,월상리,4313039025,4,1,0,3,0,0,0
충청북도,충주시,금릉동,,4313012800,12,0,0,0,4,0,8
충청북도,충주시,노은면,신효리,4313036027,1,1,0,0,0,0,0
충청북도,충주시,단월동,,4313010900,1,0,0,1,0,0,0
충청북도,충주시,달천동,,4313011400,1,0,0,0,0,0,1
충청북도,충주시,대소원면,대소리,4313033521,1,0,0,0,1,0,0
충청북도,충주시,대소원면,만정리,4313033524,3,0,0,0,0,0,3
충청북도,충주시,대소원면,장성리,4313033523,1,1,0,0,0,0,0
충청북도,충주시,동량면,대전리,4313040027,6,0,0,3,1,0,2
충청북도,충주시,동량면,조동리,4313040021,1,0,0,1,0,0,0
충청북도,충주시,목행동,,4313011900,12,0,0,0,3,0,9
충청북도,충주시,문화동,,4313012700,11,0,0,0,10,0,1
충청북도,충주시,봉방동,,4313011500,9,0,0,0,1,0,8
충청북도,충주시,산척면,송강리,4313041021,1,0,0,0,1,0,0
충청북도,충주시,산척면,영덕리,4313041022,3,1,0,2,0,0,0
충청북도,충주시,살미면,설운리,4313031030,1,0,0,1,0,0,0
충청북도,충주시,살미면,토계리,4313031033,1,0,0,1,0,0,0
충청북도,충주시,성남동,,4313010200,1,0,0,0,1,0,0
충청북도,충주시,성내동,,4313010100,2,0,0,0,2,0,0
충청북도,충주시,성서동,,4313010300,11,0,0,0,11,0,0
충청북도,충주시,소태면,덕은리,4313043023,1,0,0,1,0,0,0
충청북도,충주시,수안보면,미륵리,4313032525,1,0,0,1,0,0,0
충청북도,충주시,수안보면,온천리,4313032521,2,0,0,0,2,0,0
충청북도,충주시,신니면,대화리,4313035028,1,1,0,0,0,0,0
충청북도,충주시,신니면,마수리,4313035032,1,0,0,1,0,0,0
충청북도,충주시,신니면,용원리,4313035021,1,0,0,0,1,0,0
충청북도,충주시,안림동,,4313012200,1,0,0,0,0,0,1
충청북도,충주시,앙성면,단암리,4313037024,2,0,0,2,0,0,0
충청북도,충주시,앙성면,영죽리,4313037022,1,0,0,1,0,0,0
충청북도,충주시,앙성면,용포리,4313037021,4,0,0,1,2,0,1
충청북도,충주시,앙성면,조천리,4313037035,3,1,0,2,0,0,0
충청북도,충주시,앙성면,중전리,4313037025,1,1,0,0,0,0,0
충청북도,충주시,앙성면,지당리,4313037028,1,1,0,0,0,0,0
충청북도,충주시,엄정면,목계리,4313042023,1,0,0,1,0,0,0
충청북도,충주시,엄정면,미내리,4313042025,1,0,0,0,1,0,0
충청북도,충주시,엄정면,용산리,4313042021,1,0,0,0,1,0,0
충청북도,충주시,연수동,,4313011800,13,0,0,1,11,0,1
충청북도,충주시,용두동,,4313011300,6,0,0,3,0,0,3
충청북도,충주시,용산동,,4313010600,6,0,0,0,6,0,0
충청북도,충주시,용탄동,,4313012000,3,0,0,2,1,0,0
충청북도,충주시,주덕읍,삼청리,4313025024,1,0,0,0,0,0,1
충청북도,충주시,주덕읍,신양리,4313025021,9,0,0,0,5,0,4
충청북도,충주시,주덕읍,화곡리,4313025026,2,0,0,2,0,0,0
충청북도,충주시,지현동,,4313012500,1,0,0,0,1,0,0
충청북도,충주시,충의동,,4313012400,6,0,0,0,6,0,0
충청북도,충주시,충인동,,4313010400,3,0,0,0,3,0,0
충청북도,충주시,칠금동,,4313011600,15,0,0,0,13,0,2
충청북도,충주시,풍동,,4313011000,2,0,0,0,0,0,2
충청북도,충주시,호암동,,4313010700,3,0,0,0,1,0,2
충청북도,제천시,강제동,,4315012100,14,0,0,0,1,0,13
충청북도,제천시,고명동,,4315011900,3,0,0,0,0,0,3
충청북도,제천시,고암동,,4315011500,8,1,0,0,0,0,7
충청북도,제천시,교동,,4315010500,1,0,0,0,1,0,0
충청북도,제천시,금성면,구룡리,4315031021,1,0,0,0,1,0,0
충청북도,제천시,금성면,양화리,4315031032,2,0,0,0,1,0,1
충청북도,제천시,남천동,,4315010400,9,0,0,0,9,0,0
충청북도,제천시,대랑동,,4315012800,1,0,0,0,0,0,1
충청북도,제천시,덕산면,도전리,4315034021,1,0,0,0,1,0,0
충청북도,제천시,동현동,,4315010300,3,0,0,0,0,0,3
충청북도,제천시,명동,,4315010800,2,0,0,0,2,0,0
충청북도,제천시,백운면,평동리,4315036021,1,0,0,0,1,0,0
충청북도,제천시,봉양읍,명도리,4315025024,1,0,0,1,0,0,0
충청북도,제천시,봉양읍,연박리,4315025031,1,0,0,0,0,0,1
충청북도,제천시,봉양읍,원박리,4315025032,1,0,0,0,0,0,1
충청북도,제천시,봉양읍,주포리,4315025021,2,0,0,0,2,0,0
충청북도,제천시,산곡동,,4315012300,4,0,0,1,0,0,3
충청북도,제천시,서부동,,4315010200,1,0,0,0,1,0,0
충청북도,제천시,송학면,도화리,4315038025,2,0,0,1,0,0,1
충청북도,제천시,송학면,무도리,4315038021,1,0,0,1,0,0,0
충청북도,제천시,송학면,시곡리,4315038024,3,0,0,1,0,0,2
충청북도,제천시,신동,,4315012600,1,0,0,0,0,0,1
충청북도,제천시,신백동,,4315012000,4,0,0,0,3,0,1
충청북도,제천시,신월동,,4315011200,1,0,0,0,1,0,0
충청북도,제천시,영천동,,4315011000,2,0,0,0,1,0,1
충청북도,제천시,왕암동,,4315012400,1,0,0,0,0,0,1
충청북도,제천시,의림동,,4315010100,4,0,0,0,4,0,0
충청북도,제천시,장락동,,4315011600,11,0,0,0,0,0,11
충청북도,제천시,중앙로1가,,4315010600,8,0,0,0,8,0,0
충청북도,제천시,중앙로2가,,4315010700,10,0,0,0,10,0,0
충청북도,제천시,천남동,,4315012500,1,0,0,0,1,0,0
충청북도,제천시,청전동,,4315011300,4,0,0,0,4,0,0
충청북도,제천시,하소동,,4315011100,2,0,0,0,2,0,0
충청북도,제천시,화산동,,4315010900,2,0,0,0,2,0,0
충청북도,청원군,가덕면,금거리,4371033033,1,0,0,0,0,0,1
충청북도,청원군,가덕면,시동리,4371033031,1,0,0,0,1,0,0
충청북도,청원군,강내면,월곡리,4371039034,1,0,0,0,1,0,0
충청북도,청원군,강내면,탑연리,4371039031,1,0,0,0,1,0,0
충청북도,청원군,강내면,태성리,4371039027,1,0,0,0,0,0,1
충청북도,청원군,강내면,황탄리,4371039029,1,0,0,0,0,0,1
충청북도,청원군,남이면,가마리,4371035038,2,0,0,0,0,0,2
충청북도,청원군,남이면,가좌리,4371035036,1,0,0,0,0,0,1
충청북도,청원군,남이면,부용외천리,4371035041,3,0,0,0,0,0,3
충청북도,청원군,남이면,산막리,4371035025,1,1,0,0,0,0,0
충청북도,청원군,남이면,양촌리,4371035037,1,0,0,0,0,0,1
충청북도,청원군,남이면,척산리,4371035021,1,0,0,0,0,0,1
충청북도,청원군,남일면,쌍수리,4371034031,1,1,0,0,0,0,0
충청북도,청원군,낭성면,호정리,4371031025,1,1,0,0,0,0,0
충청북도,청원군,내수읍,구성리,4371025033,1,0,0,0,1,0,0
충청북도,청원군,내수읍,내수리,4371025021,2,0,0,0,2,0,0
충청북도,청원군,내수읍,마산리,4371025022,2,0,0,0,2,0,0
충청북도,청원군,내수읍,묵방리,4371025035,1,0,0,0,0,0,1
충청북도,청원군,내수읍,원통리,4371025037,2,2,0,0,0,0,0
충청북도,청원군,내수읍,은곡리,4371025036,2,0,0,0,1,0,1
충청북도,청원군,문의면,미천리,4371036022,1,0,0,0,1,0,0
충청북도,청원군,미원면,대신리,4371032037,1,1,0,0,0,0,0
충청북도,청원군,미원면,미원리,4371032021,3,0,0,0,2,0,1
충청북도,청원군,북이면,금암리,4371043033,2,0,0,0,0,0,2
충청북도,청원군,북이면,대율리,4371043041,1,0,0,0,0,0,1
충청북도,청원군,북이면,석성리,4371043042,1,0,0,0,0,0,1
충청북도,청원군,북이면,옥수리,4371043036,2,0,0,0,0,0,2
충청북도,청원군,오송읍,쌍청리,4371025624,1,0,0,0,0,0,1
충청북도,청원군,오송읍,오송리,4371025628,1,0,0,0,1,0,0
충청북도,청원군,오창읍,각리,4371025344,2,0,0,0,2,0,0
충청북도,청원군,오창읍,백현리,4371025354,1,0,0,0,0,0,1
충청북도,청원군,오창읍,복현리,4371025328,1,0,0,0,1,0,0
충청북도,청원군,오창읍,성산리,4371025347,2,1,0,0,0,0,1
충청북도,청원군,오창읍,성재리,4371025353,1,0,0,0,0,0,1
충청북도,청원군,오창읍,송대리,4371025333,3,0,0,0,0,0,3
충청북도,청원군,오창읍,양청리,4371025345,3,0,0,0,3,0,0
충청북도,청원군,오창읍,여천리,4371025321,1,0,0,0,0,0,1
충청북도,청원군,오창읍,장대리,4371025330,3,0,0,0,3,0,0
충청북도,청원군,오창읍,주성리,4371025332,1,0,0,0,0,0,1
충청북도,청원군,오창읍,화산리(花山),4371025350,1,1,0,0,0,0,0
충청북도,청원군,오창읍,화산리(華山),4371025322,1,1,0,0,0,0,0
충청북도,청원군,옥산면,오산리,4371041021,2,0,0,0,2,0,0
충청북도,청원군,옥산면,환희리,4371041024,1,1,0,0,0,0,0
충청북도,청원군,현도면,선동리,4371037026,2,0,0,0,0,0,2
충청북도,청원군,현도면,시동리,4371037025,1,0,0,1,0,0,0
충청북도,청원군,현도면,우록리,4371037024,2,0,0,0,0,0,2
충청북도,청원군,현도면,죽전리,4371037023,1,0,0,0,0,0,1
충청북도,보은군,내북면,성암리,4372039030,1,0,0,0,1,0,0
충청북도,보은군,마로면,관기리,4372033021,1,0,0,0,1,0,0
충청북도,보은군,보은읍,교사리,4372025024,3,0,0,0,3,0,0
충청북도,보은군,보은읍,금굴리,4372025027,1,0,0,0,0,0,1
충청북도,보은군,보은읍,삼산리,4372025021,10,0,0,0,10,0,0
충청북도,보은군,보은읍,수정리,4372025025,1,0,0,0,0,0,1
충청북도,보은군,보은읍,이평리,4372025031,1,0,0,0,1,0,0
충청북도,보은군,보은읍,죽전리,4372025022,3,0,0,0,0,0,3
충청북도,보은군,삼승면,원남리,4372035021,1,0,0,0,1,0,0
충청북도,보은군,수한면,후평리,4372036029,1,0,0,0,1,0,0
충청북도,옥천군,군북면,증약리,4373038023,2,0,0,1,0,0,1
충청북도,옥천군,동이면,세산리,4373031022,1,0,0,1,0,0,0
충청북도,옥천군,옥천읍,금구리,4373025036,31,0,0,0,25,0,6
충청북도,옥천군,옥천읍,대천리,4373025033,2,0,0,0,0,0,2
충청북도,옥천군,옥천읍,동안리,4373025026,2,0,0,0,1,0,1
충청북도,옥천군,옥천읍,문정리,4373025022,3,0,0,0,1,0,2
충청북도,옥천군,옥천읍,삼양리,4373025038,9,0,0,0,7,0,2
충청북도,옥천군,옥천읍,양수리,4373025035,2,0,0,0,0,0,2
충청북도,옥천군,옥천읍,장야리,4373025037,2,0,0,0,0,0,2
충청북도,옥천군,이원면,건진리,4373036021,2,0,0,0,2,0,0
충청북도,옥천군,청산면,교평리,4373035023,1,0,0,0,1,0,0
충청북도,옥천군,청산면,지전리,4373035021,2,0,0,0,2,0,0
충청북도,영동군,심천면,고당리,4374040026,1,0,0,0,0,0,1
충청북도,영동군,심천면,초강리,4374040033,1,0,0,0,0,0,1
충청북도,영동군,양강면,양정리,4374036023,1,0,0,0,1,0,0
충청북도,영동군,영동읍,계산리,4374025021,14,0,0,0,12,0,2
충청북도,영동군,영동읍,동정리,4374025022,1,0,0,0,0,0,1
충청북도,영동군,영동읍,매천리,4374025027,1,0,0,0,1,0,0
충청북도,영동군,영동읍,부용리,4374025028,1,0,0,0,1,0,0
충청북도,영동군,영동읍,설계리,4374025031,3,0,0,0,2,0,1
충청북도,영동군,영동읍,회동리,4374025023,1,0,0,0,0,0,1
충청북도,영동군,용산면,구촌리,4374031021,1,0,0,0,1,0,0
충청북도,증평군,도안면,화성리,4374531021,2,0,0,0,0,0,2
충청북도,증평군,증평읍,교동리,4374525022,3,0,0,0,3,0,0
충청북도,증평군,증평읍,미암리,4374525033,2,0,0,0,0,0,2
충청북도,증평군,증평읍,송산리,4374525032,1,0,0,0,1,0,0
충청북도,증평군,증평읍,신동리,4374525025,3,0,0,0,2,0,1
충청북도,증평군,증평읍,장동리,4374525027,2,0,0,0,2,0,0
충청북도,증평군,증평읍,중동리,4374525023,10,0,0,0,10,0,0
충청북도,증평군,증평읍,증천리,4374525028,1,0,0,0,0,0,1
충청북도,증평군,증평읍,증평리,4374525021,4,0,0,0,4,0,0
충청북도,증평군,증평읍,창동리,4374525026,1,0,0,0,1,0,0
충청북도,증평군,증평읍,초중리,4374525030,5,0,0,0,1,0,4
충청북도,진천군,광혜원면,광혜원리,4375037027,4,0,0,0,4,0,0
충청북도,진천군,덕산면,신척리,4375031029,1,0,0,0,1,0,0
충청북도,진천군,덕산면,용몽리,4375031030,1,0,0,0,1,0,0
충청북도,진천군,문백면,봉죽리,4375033027,1,0,0,1,0,0,0
충청북도,진천군,문백면,사양리,4375033022,1,1,0,0,0,0,0
충청북도,진천군,백곡면,갈월리,4375034026,1,1,0,0,0,0,0
충청북도,진천군,백곡면,성대리,4375034023,1,1,0,0,0,0,0
충청북도,진천군,이월면,노원리,4375035023,2,0,0,2,0,0,0
충청북도,진천군,이월면,사곡리,4375035021,3,0,0,1,1,0,1
충청북도,진천군,이월면,신계리,4375035030,2,2,0,0,0,0,0
충청북도,진천군,이월면,중산리,4375035022,1,0,0,0,0,0,1
충청북도,진천군,진천읍,벽암리,4375025026,1,0,0,1,0,0,0
충청북도,진천군,진천읍,상신리,4375025039,1,0,0,1,0,0,0
충청북도,진천군,진천읍,성석리,4375025025,1,0,0,1,0,0,0
충청북도,진천군,진천읍,송두리,4375025037,1,0,0,1,0,0,0
충청북도,진천군,진천읍,읍내리,4375025024,11,0,0,0,11,0,0
충청북도,진천군,진천읍,지암리,4375025030,2,2,0,0,0,0,0
충청북도,진천군,초평면,오갑리,4375032026,1,0,0,0,1,0,0
충청북도,괴산군,감물면,광전리,4376031026,1,0,0,1,0,0,0
충청북도,괴산군,감물면,매전리,4376031027,2,0,0,2,0,0,0
충청북도,괴산군,감물면,백양리,4376031025,3,0,0,3,0,0,0
충청북도,괴산군,감물면,오성리,4376031021,3,0,0,3,0,0,0
충청북도,괴산군,감물면,오창리,4376031022,7,0,0,7,0,0,0
충청북도,괴산군,감물면,이담리,4376031023,2,0,0,2,0,0,0
충청북도,괴산군,괴산읍,능촌리,4376025027,1,0,0,1,0,0,0
충청북도,괴산군,괴산읍,대사리,4376025030,2,0,0,0,1,0,1
충청북도,괴산군,괴산읍,동부리,4376025021,5,0,0,0,4,0,1
충청북도,괴산군,괴산읍,서부리,4376025022,2,0,1,1,0,0,0
충청북도,괴산군,문광면,광덕리,4376035021,7,0,0,7,0,0,0
충청북도,괴산군,문광면,대명리,4376035023,2,0,0,1,0,0,1
충청북도,괴산군,문광면,문법리,4376035025,3,0,0,3,0,0,0
충청북도,괴산군,문광면,방성리,4376035028,2,0,0,2,0,0,0
충청북도,괴산군,문광면,송평리,4376035022,1,0,0,1,0,0,0
충청북도,괴산군,문광면,신기리,4376035026,3,0,0,3,0,0,0
충청북도,괴산군,문광면,양곡리,4376035027,3,0,0,3,0,0,0
충청북도,괴산군,문광면,옥성리,4376035030,2,0,0,2,0,0,0
충청북도,괴산군,문광면,유평리,4376035024,2,0,0,2,0,0,0
충청북도,괴산군,문광면,흑석리,4376035029,2,0,0,2,0,0,0
충청북도,괴산군,불정면,목도리,4376041021,2,0,0,0,1,0,1
충청북도,괴산군,불정면,지장리,4376041031,1,0,0,1,0,0,0
충청북도,괴산군,사리면,노송리,4376039023,1,0,0,1,0,0,0
충청북도,괴산군,사리면,방축리,4376039025,1,0,0,1,0,0,0
충청북도,괴산군,사리면,사담리,4376039021,1,0,0,1,0,0,0
충청북도,괴산군,사리면,수암리,4376039026,2,0,0,2,0,0,0
충청북도,괴산군,사리면,중흥리,4376039024,4,0,0,4,0,0,0
충청북도,괴산군,사리면,화산리,4376039028,1,0,0,1,0,0,0
충청북도,괴산군,소수면,길선리,4376040028,1,0,0,1,0,0,0
충청북도,괴산군,연풍면,적석리,4376033029,1,0,0,1,0,0,0
충청북도,괴산군,장연면,광진리,4376032024,4,0,0,4,0,0,0
충청북도,괴산군,장연면,방곡리,4376032023,13,0,0,13,0,0,0
충청북도,괴산군,장연면,송덕리,4376032028,1,0,0,1,0,0,0
충청북도,괴산군,장연면,오가리,4376032021,9,0,0,9,0,0,0
충청북도,괴산군,장연면,추점리,4376032022,6,0,0,6,0,0,0
충청북도,괴산군,청안면,금신리,4376037022,1,0,0,0,0,0,1
충청북도,괴산군,청안면,백봉리,4376037029,2,0,0,2,0,0,0
충청북도,괴산군,청안면,부흥리,4376037030,2,0,0,2,0,0,0
충청북도,괴산군,청안면,운곡리,4376037028,1,0,0,1,0,0,0
충청북도,괴산군,청안면,조천리,4376037025,2,0,0,2,0,0,0
충청북도,괴산군,청천면,강평리,4376036024,4,0,0,4,0,0,0
충청북도,괴산군,청천면,관평리,4376036050,1,0,0,1,0,0,0
충청북도,괴산군,청천면,금평리,4376036033,2,0,0,2,0,0,0
충청북도,괴산군,청천면,대전리,4376036038,2,0,0,2,0,0,0
충청북도,괴산군,청천면,대티리,4376036044,1,0,0,1,0,0,0
충청북도,괴산군,청천면,덕평리,4376036040,1,0,0,1,0,0,0
충청북도,괴산군,청천면,도원리,4376036031,2,0,0,2,0,0,0
충청북도,괴산군,청천면,부성리,4376036036,1,0,0,1,0,0,0
충청북도,괴산군,청천면,삼송리,4376036051,1,0,0,1,0,0,0
충청북도,괴산군,청천면,선평리,4376036022,1,0,0,1,0,0,0
충청북도,괴산군,청천면,신월리,4376036027,2,0,0,2,0,0,0
충청북도,괴산군,청천면,여사왕리,4376036037,1,0,0,1,0,0,0
충청북도,괴산군,청천면,운교리,4376036043,2,0,0,2,0,0,0
충청북도,괴산군,청천면,월문리,4376036034,1,0,0,1,0,0,0
충청북도,괴산군,청천면,이평리,4376036048,1,0,0,1,0,0,0
충청북도,괴산군,청천면,지경리,4376036039,1,0,0,1,0,0,0
충청북도,괴산군,청천면,지촌리,4376036042,1,0,0,1,0,0,0
충청북도,괴산군,청천면,청천리,4376036021,2,0,0,0,1,0,1
충청북도,괴산군,청천면,화양리,4376036045,1,0,0,1,0,0,0
충청북도,괴산군,청천면,후영리,4376036046,1,0,0,1,0,0,0
충청북도,괴산군,칠성면,두천리,4376034030,2,0,0,1,0,0,1
충청북도,괴산군,칠성면,비도리,4376034023,1,0,0,1,0,0,0
충청북도,괴산군,칠성면,사은리,4376034027,3,0,0,3,0,0,0
충청북도,괴산군,칠성면,송동리,4376034029,1,0,0,1,0,0,0
충청북도,괴산군,칠성면,율원리,4376034026,3,0,0,3,0,0,0
충청북도,괴산군,칠성면,율지리,4376034025,3,0,0,3,0,0,0
충청북도,괴산군,칠성면,태성리,4376034032,2,0,0,2,0,0,0
충청북도,음성군,감곡면,문촌리,4377037028,1,0,0,0,0,0,1
충청북도,음성군,감곡면,상우리,4377037030,1,0,0,0,0,0,1
충청북도,음성군,감곡면,상평리,4377037024,1,0,0,0,0,0,1
충청북도,음성군,감곡면,오궁리,4377037029,1,0,0,0,0,0,1
충청북도,음성군,감곡면,왕장리,4377037031,4,0,0,0,4,0,0
충청북도,음성군,금왕읍,금석리,4377025322,3,0,0,0,1,0,2
충청북도,음성군,금왕읍,도청리,4377025338,1,0,0,0,0,0,1
충청북도,음성군,금왕읍,무극리,4377025321,6,0,0,0,6,0,0
충청북도,음성군,금왕읍,백야리,4377025325,1,0,0,0,1,0,0
충청북도,음성군,금왕읍,봉곡리,4377025327,1,0,0,0,0,0,1
충청북도,음성군,금왕읍,사창리,4377025332,1,0,0,0,0,0,1
충청북도,음성군,금왕읍,신평리,4377025329,1,0,0,0,0,0,1
충청북도,음성군,금왕읍,쌍봉리,4377025335,1,0,0,0,0,0,1
충청북도,음성군,금왕읍,오선리,4377025337,1,0,0,0,0,0,1
충청북도,음성군,금왕읍,용계리,4377025326,1,0,0,0,0,0,1
충청북도,음성군,금왕읍,호산리,4377025334,1,0,0,0,0,0,1
충청북도,음성군,대소면,대풍리,4377034032,1,0,0,0,0,0,1
충청북도,음성군,대소면,부윤리,4377034025,1,0,0,1,0,0,0
충청북도,음성군,대소면,삼정리,4377034027,4,0,0,1,0,0,3
충청북도,음성군,대소면,성본리,4377034024,2,0,0,2,0,0,0
충청북도,음성군,대소면,소석리,4377034023,3,0,0,0,0,0,3
충청북도,음성군,대소면,오산리,4377034021,5,0,0,0,5,0,0
충청북도,음성군,대소면,태생리,4377034022,4,0,0,0,2,0,2
충청북도,음성군,맹동면,봉현리,4377033024,1,0,0,0,0,0,1
충청북도,음성군,맹동면,신돈리,4377033026,1,0,0,0,0,0,1
충청북도,음성군,삼성면,대사리,4377035023,1,1,0,0,0,0,0
충청북도,음성군,삼성면,대정리,4377035029,1,1,0,0,0,0,0
충청북도,음성군,삼성면,덕정리,4377035021,4,0,0,0,3,0,1
충청북도,음성군,삼성면,상곡리,4377035025,1,0,0,1,0,0,0
충청북도,음성군,삼성면,양덕리,4377035022,1,1,0,0,0,0,0
충청북도,음성군,삼성면,용대리,4377035031,1,1,0,0,0,0,0
충청북도,음성군,삼성면,용성리,4377035024,2,0,0,0,0,0,2
충청북도,음성군,삼성면,천평리,4377035027,1,0,0,0,0,0,1
충청북도,음성군,삼성면,청용리,4377035026,1,0,0,0,0,0,1
충청북도,음성군,생극면,관성리,4377036024,3,0,0,0,2,0,1
충청북도,음성군,생극면,생리,4377036032,1,1,0,0,0,0,0
충청북도,음성군,생극면,신양리,4377036021,3,0,0,1,1,0,1
충청북도,음성군,생극면,오생리,4377036031,1,0,0,0,0,0,1
충청북도,음성군,생극면,차평리,4377036029,1,0,0,0,0,0,1
충청북도,음성군,소이면,대장리,4377031021,1,0,0,0,0,0,1
충청북도,음성군,원남면,마송리,4377032023,1,0,0,0,0,0,1
충청북도,음성군,음성읍,소여리,4377025028,2,0,0,0,0,0,2
충청북도,음성군,음성읍,신천리,4377025029,2,0,0,0,0,0,2
충청북도,음성군,음성읍,용산리,4377025025,1,0,0,1,0,0,0
충청북도,음성군,음성읍,읍내리,4377025021,14,0,0,0,14,0,0
충청북도,음성군,음성읍,한벌리,4377025024,1,0,0,0,0,0,1
충청북도,단양군,가곡면,어의곡리,4380032026,1,0,0,0,0,0,1
충청북도,단양군,단양읍,별곡리,4380025025,7,0,0,0,7,0,0
충청북도,단양군,단양읍,상진리,4380025027,4,0,0,0,0,0,4
충청북도,단양군,매포읍,고양리,4380025334,1,1,0,0,0,0,0
충청북도,단양군,매포읍,매포리,4380025321,1,0,0,0,0,0,1
충청북도,단양군,매포읍,하시리,4380025329,1,0,0,0,0,0,1
충청남도,천안시동남구,구룡동,,4413112000,2,0,0,0,0,0,2
충청남도,천안시동남구,구성동,,4413110800,18,0,0,0,11,0,7
충청남도,천안시동남구,다가동,,4413111400,1,0,0,0,1,0,0
충청남도,천안시동남구,대흥동,,4413110100,2,0,0,0,1,0,1
충청남도,천안시동남구,목천읍,남화리,4413125030,1,0,0,0,1,0,0
충청남도,천안시동남구,목천읍,삼성리,4413125036,2,0,0,0,1,0,1
충청남도,천안시동남구,목천읍,소사리,4413125038,1,0,0,0,0,0,1
충청남도,천안시동남구,목천읍,송전리,4413125026,1,0,0,0,1,0,0
충청남도,천안시동남구,목천읍,신계리,4413125033,5,0,0,0,3,0,2
충청남도,천안시동남구,목천읍,운전리,4413125029,1,1,0,0,0,0,0
충청남도,천안시동남구,목천읍,응원리,4413125035,5,0,0,0,0,0,5
충청남도,천안시동남구,목천읍,천정리,4413125034,1,0,0,0,0,0,1
충청남도,천안시동남구,문화동,,4413110300,7,0,0,0,6,0,1
충청남도,천안시동남구,병천면,가전리,4413136021,1,0,0,0,0,0,1
충청남도,천안시동남구,병천면,매성리,4413136025,1,1,0,0,0,0,0
충청남도,천안시동남구,병천면,병천리,4413136022,8,0,0,0,8,0,0
충청남도,천안시동남구,병천면,탑원리,4413136023,1,0,0,0,1,0,0
충청남도,천안시동남구,봉명동,,4413111300,3,0,0,0,2,0,1
충청남도,천안시동남구,북면,운용리,4413133032,1,1,0,0,0,0,0
충청남도,천안시동남구,사직동,,4413110400,5,0,0,0,4,0,1
충청남도,천안시동남구,삼룡동,,4413111000,5,0,0,0,0,0,5
충청남도,천안시동남구,성남면,석곡리,4413134025,1,0,0,0,0,0,1
충청남도,천안시동남구,성남면,신사리,4413134027,4,0,0,1,0,0,3
충청남도,천안시동남구,성남면,용원리,4413134026,1,0,0,0,0,0,1
충청남도,천안시동남구,성황동,,4413110200,1,0,0,0,1,0,0
충청남도,천안시동남구,수신면,장산리,4413135026,1,1,0,0,0,0,0
충청남도,천안시동남구,신방동,,4413111600,20,0,0,0,13,0,7
충청남도,천안시동남구,신부동,,4413111800,30,0,0,0,24,0,6
충청남도,천안시동남구,안서동,,4413111900,1,0,0,0,1,0,0
충청남도,천안시동남구,영성동,,4413110500,3,0,0,0,3,0,0
충청남도,천안시동남구,오룡동,,4413110600,5,0,0,0,5,0,0
충청남도,천안시동남구,용곡동,,4413111500,3,0,0,0,0,0,3
충청남도,천안시동남구,원성동,,4413110700,8,0,0,0,7,0,1
충청남도,천안시동남구,유량동,,4413111200,1,0,0,0,1,0,0
충청남도,천안시동남구,청당동,,4413111100,3,0,0,0,1,0,2
충청남도,천안시동남구,청수동,,4413110900,1,0,0,0,1,0,0
충청남도,천안시동남구,풍세면,남관리,4413131025,1,0,0,0,0,0,1
충청남도,천안시서북구,두정동,,4413310400,41,0,0,0,19,0,22
충청남도,천안시서북구,백석동,,4413310300,5,0,0,0,5,0,0
충청남도,천안시서북구,부대동,,4413311100,4,0,0,0,0,0,4
충청남도,천안시서북구,불당동,,4413310800,4,0,0,0,3,0,1
충청남도,천안시서북구,성거읍,모전리,4413325326,2,0,0,0,0,0,2
충청남도,천안시서북구,성거읍,문덕리,4413325329,1,0,0,0,0,0,1
충청남도,천안시서북구,성거읍,송남리,4413325321,3,0,0,0,3,0,0
충청남도,천안시서북구,성거읍,신월리,4413325333,2,0,0,0,2,0,0
충청남도,천안시서북구,성거읍,오목리,4413325323,2,1,0,0,0,0,1
충청남도,천안시서북구,성거읍,요방리,4413325331,3,0,0,0,0,0,3
충청남도,천안시서북구,성거읍,저리,4413325325,2,0,0,0,1,0,1
충청남도,천안시서북구,성거읍,천흥리,4413325322,2,0,0,0,2,0,0
충청남도,천안시서북구,성성동,,4413310500,2,0,0,0,0,0,2
충청남도,천안시서북구,성정동,,4413310200,36,0,0,0,33,0,3
충청남도,천안시서북구,성환읍,대홍리,4413325034,1,0,0,0,0,0,1
충청남도,천안시서북구,성환읍,매주리,4413325023,1,0,0,0,0,0,1
충청남도,천안시서북구,성환읍,성월리,4413325022,2,0,0,0,0,0,2
충청남도,천안시서북구,성환읍,성환리,4413325021,10,0,0,0,7,0,3
충청남도,천안시서북구,성환읍,율금리,4413325024,1,0,0,0,0,0,1
충청남도,천안시서북구,신당동,,4413311000,7,0,0,0,0,0,7
충청남도,천안시서북구,쌍용동,,4413310700,46,0,0,0,46,0,0
충청남도,천안시서북구,업성동,,4413310900,12,0,0,0,6,0,6
충청남도,천안시서북구,와촌동,,4413310100,1,0,0,0,0,0,1
충청남도,천안시서북구,입장면,가산리,4413331036,1,0,0,0,0,0,1
충청남도,천안시서북구,입장면,기로리,4413331023,1,1,0,0,0,0,0
충청남도,천안시서북구,입장면,도림리,4413331024,2,0,0,0,2,0,0
